trans_id,sender_id,receiver_id,amount,drain_ratio,amount_deviation,is_night_tx,time_to_pay_ms,rapid_outbound_after_inbound,forwarding_delay_mins,is_round_amount,distance_from_50k_threshold,distance_from_1L_threshold,near_threshold_flag,fragmentation_score,counterparty_diversity,txn_velocity_1h,balance_depletion_speed,empty_account_flag,is_sim_bound_at_tx
T12508,U8232,U3665,10916.0,0.1261,1.0,0,999999000,0,16666.65,0,39084.0,89084.0,0,0.0,1,1,0.1261,0,True
T698,U8233,U5118,4270.0,0.0759,1.0,0,999999000,0,16666.65,0,45730.0,95730.0,0,0.0,1,1,0.0759,0,True
T9683,U8234,U13294,4221.0,0.0388,1.0,0,999999000,0,16666.65,0,45779.0,95779.0,0,0.0,1,1,0.0388,0,True
T8616,U8235,U16532,8823.0,0.1007,1.0,0,999999000,0,16666.65,0,41177.0,91177.0,0,0.0,1,1,0.1007,0,True
T3564,U8236,U19866,7784.0,0.0705,0.9822082018927445,1,999999000,0,16666.65,0,42216.0,92216.0,0,0.0,2,2,0.0705,0,True
T4627,U8236,U15163,8066.0,0.0785,1.0177917981072555,1,1015980000,0,16933.0,0,41934.0,91934.0,0,0.0,2,2,0.0785,0,True
T8922,U8238,U17838,5722.0,0.1419,1.0586493987049028,1,999999000,0,16666.65,0,44278.0,94278.0,0,0.0,2,2,0.1419,0,True
T12651,U8238,U20102,5088.0,0.147,0.9413506012950972,0,2542980000,0,42383.0,0,44912.0,94912.0,0,0.0,2,2,0.147,0,True
T6422,U8239,U13178,10322.0,0.1112,0.8988548787390603,0,999999000,0,16666.65,0,39678.0,89678.0,0,0.0,2,2,0.1112,0,True
T17736,U8239,U17840,12645.0,0.1533,1.1011451212609396,0,1197540000,0,19959.0,0,37355.0,87355.0,0,0.0,2,2,0.1533,0,True
T6534,U8240,U12035,7788.0,0.0554,1.0,0,999999000,0,16666.65,0,42212.0,92212.0,0,0.0,1,1,0.0554,0,True
T5432,U8241,U3939,6088.0,0.0508,1.0,1,999999000,0,16666.65,0,43912.0,93912.0,0,0.0,1,1,0.0508,0,True
T11707,U8243,U3343,1861.0,0.037,1.0,1,999999000,0,16666.65,0,48139.0,98139.0,0,0.0,1,1,0.037,0,True
T5669,U8247,U12067,758.0,0.0063,1.0,0,999999000,0,16666.65,0,49242.0,99242.0,0,0.0,1,1,0.0063,0,True
T11696,U8248,U1451,3805.0,0.1032,1.0,0,999999000,0,16666.65,0,46195.0,96195.0,0,0.0,1,1,0.1032,0,True
T11580,U8249,U17088,229.0,0.0016,1.0,0,999999000,0,16666.65,0,49771.0,99771.0,0,0.0,1,1,0.0016,0,True
T13141,U825,U16657,14403.0,0.2253,1.0,0,999999000,0,16666.65,0,35597.0,85597.0,0,0.0,1,1,0.2253,0,True
T14363,U8251,U18524,14820.0,0.5867,1.5188576113692265,0,999999000,0,16666.65,0,35180.0,85180.0,0,0.0,3,3,0.5867,0,True
T14904,U8251,U16026,1924.0,0.1843,0.1971850232303908,1,478260000,0,7971.0,0,48076.0,98076.0,0,0.0,3,3,0.1843,0,True
T1923,U8251,U12717,12528.0,0.3315,1.2839573654003826,0,4010280000,0,66838.0,0,37472.0,87472.0,0,0.0,3,3,0.3315,0,True
T682,U8252,U16829,8944.0,0.1176,0.7816815242090543,0,999999000,0,16666.65,0,41056.0,91056.0,0,0.0,2,2,0.1176,0,True
T14845,U8252,U19573,13940.0,0.2077,1.2183184757909455,1,4912500000,0,81875.0,0,36060.0,86060.0,0,0.0,2,2,0.2077,0,True
T576,U8255,U1968,4624.0,0.1258,0.6438318017265385,0,999999000,0,16666.65,0,45376.0,95376.0,0,0.0,2,2,0.1258,0,True
T13104,U8255,U8618,9740.0,0.303,1.3561681982734615,0,3202680000,0,53378.0,0,40260.0,90260.0,0,0.0,2,2,0.303,0,True
T6000,U8256,U954,3400.0,0.0263,0.378801946002154,0,999999000,0,16666.65,0,46600.0,96600.0,0,0.0,3,3,0.0263,0,True
T7422,U8256,U16121,14672.0,0.1167,1.634641809336354,0,1716060000,0,28601.0,0,35328.0,85328.0,0,0.0,3,3,0.1167,0,True
T17568,U8256,U13599,8855.0,0.0797,0.9865562446614923,0,1245780000,0,20763.0,0,41145.0,91145.0,0,0.0,3,3,0.0797,0,True
T15316,U8257,U11162,4736.0,0.0926,1.0,1,999999000,0,16666.65,0,45264.0,95264.0,0,0.0,1,1,0.0926,0,True
T13182,U8258,U18401,4651.0,0.0338,1.0,0,999999000,0,16666.65,0,45349.0,95349.0,0,0.0,1,1,0.0338,0,True
T11475,U8260,U1448,1027.0,0.0232,1.0,0,999999000,0,16666.65,0,48973.0,98973.0,0,0.0,1,1,0.0232,0,True
T8136,U8262,U7567,5228.0,0.0626,0.7915215745647237,0,999999000,0,16666.65,0,44772.0,94772.0,0,0.0,2,2,0.0626,0,True
T8905,U8262,U16181,7982.0,0.1019,1.2084784254352763,0,4242060000,0,70701.0,0,42018.0,92018.0,0,0.0,2,2,0.1019,0,True
T17162,U8263,U2800,14338.0,0.6836,1.0,0,999999000,0,16666.65,0,35662.0,85662.0,0,0.0,1,1,0.6836,0,True
T7822,U8264,U16384,10878.0,0.1554,1.4504,1,999999000,0,16666.65,0,39122.0,89122.0,0,0.0,2,2,0.1554,0,True
T1617,U8264,U17155,4122.0,0.0556,0.5496,0,2967540000,0,49459.0,0,45878.0,95878.0,0,0.0,2,2,0.0556,0,True
T12224,U8267,U5182,14336.0,0.439,1.0,0,999999000,0,16666.65,0,35664.0,85664.0,0,0.0,1,1,0.439,0,True
T4353,U8269,U4495,2623.0,0.0232,1.0,0,999999000,0,16666.65,0,47377.0,97377.0,0,0.0,1,1,0.0232,0,True
T3282,U8271,U20874,8920.0,0.0635,1.9005006924470011,0,999999000,0,16666.65,0,41080.0,91080.0,0,0.0,2,2,0.0635,0,True
T603,U8271,U3580,467.0,0.0033,0.09949930755299882,0,3449880000,0,57498.0,0,49533.0,99533.0,0,0.0,2,2,0.0033,0,True
T14558,U8272,U20490,13284.0,0.1216,1.0,0,999999000,0,16666.65,0,36716.0,86716.0,0,0.0,1,1,0.1216,0,True
T352,U8274,U17813,7239.0,0.0696,1.0846568774348218,1,999999000,0,16666.65,0,42761.0,92761.0,0,0.0,3,3,0.0696,0,True
T8953,U8274,U4466,12427.0,0.129,1.8620017980221757,0,1833960000,0,30566.0,0,37573.0,87573.0,0,0.0,3,3,0.129,0,True
T5075,U8274,U11190,356.0,0.0037,0.053341324543002694,0,882240000,0,14704.0,0,49644.0,99644.0,0,0.0,3,3,0.0037,0,True
T3392,U8275,U9194,2138.0,0.0191,1.0,0,999999000,0,16666.65,0,47862.0,97862.0,0,0.0,1,1,0.0191,0,True
T5592,U8276,U941,3162.0,0.111,1.1496091619705509,1,999999000,0,16666.65,0,46838.0,96838.0,0,0.0,2,2,0.111,0,True
T12098,U8276,U13152,2339.0,0.0924,0.8503908380294491,0,523260000,0,8721.0,0,47661.0,97661.0,0,0.0,2,2,0.0924,0,True
T3798,U8277,U138,824.0,0.006,0.12403100775193798,0,999999000,0,16666.65,0,49176.0,99176.0,0,0.0,2,2,0.006,0,True
T13672,U8277,U5780,12463.0,0.0912,1.875968992248062,0,1501920000,0,25032.0,0,37537.0,87537.0,0,0.0,2,2,0.0912,0,True
T14010,U8278,U13644,13009.0,0.1222,1.0,0,999999000,0,16666.65,0,36991.0,86991.0,0,0.0,1,1,0.1222,0,True
T3275,U8282,U19610,284.0,0.004,1.0,0,999999000,0,16666.65,0,49716.0,99716.0,0,0.0,1,1,0.004,0,True
T9826,U8283,U15041,5619.0,0.3963,1.2760304303395027,0,999999000,0,16666.65,0,44381.0,94381.0,0,0.0,2,2,0.3963,0,True
T9329,U8283,U13675,3188.0,0.1836,0.7239695696604973,0,821160000,0,13686.0,0,46812.0,96812.0,0,0.0,2,2,0.1836,0,True
T1174,U8284,U13890,2117.0,0.0216,1.0,0,999999000,0,16666.65,0,47883.0,97883.0,0,0.0,1,1,0.0216,0,True
T6591,U8285,U17820,9613.0,0.2401,1.8273928333808573,0,999999000,0,16666.65,0,40387.0,90387.0,0,0.0,2,2,0.2401,0,True
T16644,U8285,U6970,908.0,0.0299,0.17260716661914266,1,1925100000,0,32085.0,0,49092.0,99092.0,0,0.0,2,2,0.0299,0,True
T12899,U8288,U5643,5109.0,0.3377,1.0,0,999999000,0,16666.65,0,44891.0,94891.0,0,0.0,1,1,0.3377,0,True
T8759,U829,U8560,6656.0,0.3028,1.1613015789932828,0,999999000,0,16666.65,0,43344.0,93344.0,0,0.0,2,2,0.3028,0,True
T15359,U829,U4274,4807.0,0.3137,0.8386984210067172,1,3791040000,0,63184.0,0,45193.0,95193.0,0,0.0,2,2,0.3137,0,True
T13713,U8291,U3250,14950.0,0.3169,1.0,1,999999000,0,16666.65,0,35050.0,85050.0,0,0.0,1,1,0.3169,0,True
T13712,U8293,U15516,8325.0,0.0915,0.8051257253384912,1,999999000,0,16666.65,0,41675.0,91675.0,0,0.0,2,2,0.0915,0,True
T651,U8293,U18647,12355.0,0.1195,1.1948742746615086,0,3953040000,0,65884.0,0,37645.0,87645.0,0,0.0,2,2,0.1195,0,True
T4904,U8294,U20754,4708.0,0.0496,1.0,0,999999000,0,16666.65,0,45292.0,95292.0,0,0.0,1,1,0.0496,0,True
T1048,U8295,U9192,4533.0,0.0478,0.6762139181024838,1,999999000,0,16666.65,0,45467.0,95467.0,0,0.0,2,2,0.0478,0,True
T9585,U8295,U3961,8874.0,0.0983,1.3237860818975162,0,284160000,0,4736.0,0,41126.0,91126.0,0,0.0,2,2,0.0983,0,True
T8739,U8296,U12820,12900.0,0.1161,1.0,1,999999000,0,16666.65,0,37100.0,87100.0,0,0.0,1,1,0.1161,0,True
T12371,U8297,U12722,3208.0,0.0284,1.0,0,999999000,0,16666.65,0,46792.0,96792.0,0,0.0,1,1,0.0284,0,True
T11765,U83,U14591,4019.0,0.0505,0.48925680199646965,0,999999000,0,16666.65,0,45981.0,95981.0,0,0.0,4,4,0.0505,0,True
T11695,U83,U4816,6657.0,0.0773,0.8103962505325948,0,1551360000,0,25856.0,0,43343.0,93343.0,0,0.0,4,4,0.0773,0,True
T16827,U83,U14415,14839.0,0.1966,1.8064398320043824,0,3354120000,0,55902.0,0,35161.0,85161.0,0,0.0,4,4,0.1966,0,True
T11255,U83,U17108,7343.0,0.0785,0.893907115466553,1,1948680000,0,32478.0,0,42657.0,92657.0,0,0.0,4,4,0.0785,0,True
T11555,U8301,U3719,13250.0,0.3856,1.5753812496934694,1,999999000,0,16666.65,0,36750.0,86750.0,0,0.0,4,4,0.3856,0,True
T14704,U8301,U13660,5610.5,0.7,0.6670699246343554,0,2949600000,0,49160.0,0,44389.5,94389.5,0,0.0,4,4,0.7,0,True
T15355,U8301,U12148,1683.15,0.7,0.20012097739030665,0,14760000,0,246.0,0,48316.85,98316.85,0,0.0,4,4,0.7,0,True
T12301,U8301,U6486,13099.0,0.6204,1.5574278482818684,0,1736040000,0,28934.0,0,36901.0,86901.0,0,0.0,4,4,0.6204,0,True
T5158,U8303,U3598,10077.0,0.0893,1.0,0,999999000,0,16666.65,0,39923.0,89923.0,0,0.0,1,1,0.0893,0,True
T402,U8306,U13276,11755.0,0.1152,1.0,1,999999000,0,16666.65,0,38245.0,88245.0,0,0.0,1,1,0.1152,0,True
T3974,U8309,U273,3080.0,0.0533,1.1236774899671653,0,999999000,0,16666.65,0,46920.0,96920.0,0,0.0,2,2,0.0533,0,True
T17834,U8309,U3285,2402.0,0.0439,0.8763225100328347,0,195720000,0,3262.0,0,47598.0,97598.0,0,0.0,2,2,0.0439,0,True
T15978,U831,U4946,144.0,0.0017,1.0,0,999999000,0,16666.65,0,49856.0,99856.0,0,0.0,1,1,0.0017,0,True
T17171,U8311,U19146,10794.0,0.1497,1.0,1,999999000,0,16666.65,0,39206.0,89206.0,0,0.0,1,1,0.1497,0,True
T1865,U8313,U7831,2756.0,0.0218,1.0,1,999999000,0,16666.65,0,47244.0,97244.0,0,0.0,1,1,0.0218,0,True
T13160,U8314,U13640,571.0,0.0088,1.0,1,999999000,0,16666.65,0,49429.0,99429.0,0,0.0,1,1,0.0088,0,True
T4982,U8315,U15785,13978.0,0.1161,1.357350941930472,0,999999000,0,16666.65,0,36022.0,86022.0,0,0.0,2,2,0.1161,0,True
T12420,U8315,U16105,6618.0,0.0622,0.6426490580695281,0,1444500000,0,24075.0,0,43382.0,93382.0,0,0.0,2,2,0.0622,0,True
T1012,U8316,U11547,13302.0,0.098,1.3175515055467513,1,999999000,0,16666.65,0,36698.0,86698.0,0,0.0,2,2,0.098,0,True
T9739,U8316,U16598,6890.0,0.0562,0.6824484944532488,1,775200000,0,12920.0,0,43110.0,93110.0,0,0.0,2,2,0.0562,0,True
T8794,U8318,U4399,11573.0,0.1725,1.2693868597126248,0,999999000,0,16666.65,0,38427.0,88427.0,0,0.0,4,4,0.1725,0,True
T9474,U8318,U6513,5797.0,0.1044,0.6358451244927059,0,891780000,0,14863.0,0,44203.0,94203.0,0,0.0,4,4,0.1044,0,True
T1341,U8318,U5213,11994.0,0.1517,1.3155643303718327,0,392820000,0,6547.0,0,38006.0,88006.0,0,0.0,4,4,0.1517,0,True
T10865,U8318,U10555,7104.0,0.1429,0.7792036854228365,0,1693200000,0,28220.0,0,42896.0,92896.0,0,0.0,4,4,0.1429,0,True
T14083,U8319,U20551,830.0,0.0063,1.0,1,999999000,0,16666.65,0,49170.0,99170.0,0,0.0,1,1,0.0063,0,True
T7732,U832,U3681,14056.0,0.9199,1.8850920015020654,1,999999000,0,16666.65,0,35944.0,85944.0,0,0.0,2,2,0.9199,0,True
T11933,U832,U9865,856.8,0.7,0.11490799849793466,1,2764500000,0,46075.0,0,49143.2,99143.2,0,0.0,2,2,0.7,1,True
T2571,U8320,U20240,156.0,0.0012,1.0,0,999999000,0,16666.65,0,49844.0,99844.0,0,0.0,1,1,0.0012,0,True
T5557,U8321,U5006,4321.0,0.0622,1.0,0,999999000,0,16666.65,0,45679.0,95679.0,0,0.0,1,1,0.0622,0,True
T16046,U8323,U19634,7179.0,0.0567,1.3600454674623472,0,999999000,0,16666.65,0,42821.0,92821.0,0,0.0,2,2,0.0567,0,True
T15799,U8323,U13345,3378.0,0.026,0.6399545325376528,1,538500000,0,8975.0,0,46622.0,96622.0,0,0.0,2,2,0.026,0,True
T3315,U8324,U3417,4527.0,0.07,1.0,0,999999000,0,16666.65,0,45473.0,95473.0,0,0.0,1,1,0.07,0,True
T14389,U8325,U9358,14488.0,0.1018,1.0,1,999999000,0,16666.65,0,35512.0,85512.0,0,0.0,1,1,0.1018,0,True
T8807,U8326,U16916,3536.0,0.0257,1.0,0,999999000,0,16666.65,0,46464.0,96464.0,0,0.0,1,1,0.0257,0,True
T15336,U8328,U8481,14483.0,0.2475,1.6022790131651732,1,999999000,0,16666.65,0,35517.0,85517.0,0,0.0,2,2,0.2475,0,True
T11757,U8328,U13829,3595.0,0.0579,0.3977209868348269,0,3665940000,0,61099.0,0,46405.0,96405.0,0,0.0,2,2,0.0579,0,True
T13751,U833,U5796,679.0,0.0079,0.11209553158705701,0,999999000,0,16666.65,0,49321.0,99321.0,0,0.0,3,3,0.0079,0,True
T8497,U833,U12349,8115.0,0.0781,1.3396984371560643,0,3195180000,0,53253.0,0,41885.0,91885.0,0,0.0,3,3,0.0781,0,True
T13472,U833,U921,9378.0,0.0979,1.5482060312568788,1,1154520000,0,19242.0,0,40622.0,90622.0,0,0.0,3,3,0.0979,0,True
T11981,U8330,U3371,7905.0,0.4316,1.0,0,999999000,0,16666.65,0,42095.0,92095.0,0,0.0,1,1,0.4316,0,True
T5364,U8332,U16169,545.0,0.0042,1.0,0,999999000,0,16666.65,0,49455.0,99455.0,0,0.0,1,1,0.0042,0,True
T17089,U8334,U19204,5564.0,0.044,1.0,0,999999000,0,16666.65,0,44436.0,94436.0,0,0.0,1,1,0.044,0,True
T8162,U8335,U9313,13009.0,0.1073,1.0,0,999999000,0,16666.65,0,36991.0,86991.0,0,0.0,1,1,0.1073,0,True
T1275,U8337,U18685,2933.0,0.0874,0.47451868629671573,0,999999000,0,16666.65,0,47067.0,97067.0,0,0.0,2,2,0.0874,0,True
T671,U8337,U14671,9429.0,0.2194,1.5254813137032843,0,1383540000,0,23059.0,0,40571.0,90571.0,0,0.0,2,2,0.2194,0,True
T12972,U8338,U9325,4263.0,0.6178,0.45346239761727475,1,999999000,0,16666.65,0,45737.0,95737.0,0,0.0,2,2,0.6178,0,True
T7761,U8338,U3030,14539.0,0.6782,1.5465376023827253,1,99780000,0,1663.0,0,35461.0,85461.0,0,0.0,2,2,0.6782,0,True
T3962,U8340,U12241,13966.0,0.1403,1.0,1,999999000,0,16666.65,0,36034.0,86034.0,0,0.0,1,1,0.1403,0,True
T5529,U8341,U20063,13224.0,0.3037,1.0,0,999999000,0,16666.65,0,36776.0,86776.0,0,0.0,1,1,0.3037,0,True
T16485,U8342,U6226,9080.0,0.0832,1.0,0,999999000,0,16666.65,0,40920.0,90920.0,0,0.0,1,1,0.0832,0,True
T8564,U8345,U17962,2847.0,0.0216,1.0,0,999999000,0,16666.65,0,47153.0,97153.0,0,0.0,1,1,0.0216,0,True
T13567,U8346,U16898,8528.0,0.1007,1.0,1,999999000,0,16666.65,0,41472.0,91472.0,0,0.0,1,1,0.1007,0,True
T17082,U8347,U9539,6495.0,0.3706,1.0,1,999999000,0,16666.65,0,43505.0,93505.0,0,0.0,1,1,0.3706,0,True
T15067,U8351,U20802,14471.0,0.1321,1.0,0,999999000,0,16666.65,0,35529.0,85529.0,0,0.0,1,1,0.1321,0,True
T14206,U8352,U14393,11600.0,0.1725,1.5436822143855213,0,999999000,0,16666.65,0,38400.0,88400.0,0,0.0,2,2,0.1725,0,True
T4594,U8352,U3076,3429.0,0.0485,0.45631778561447867,0,3477480000,0,57958.0,0,46571.0,96571.0,0,0.0,2,2,0.0485,0,True
T3547,U8354,U2738,7179.0,0.1581,0.6941932988444617,0,999999000,0,16666.65,0,42821.0,92821.0,0,0.0,2,2,0.1581,0,True
T4931,U8354,U8064,13504.0,0.3534,1.3058067011555383,0,2281200000,0,38020.0,0,36496.0,86496.0,0,0.0,2,2,0.3534,0,True
T12304,U8355,U3502,9317.0,0.1362,1.0,0,999999000,0,16666.65,0,40683.0,90683.0,0,0.0,1,1,0.1362,0,True
T3423,U8356,U13306,749.0,0.0061,0.5010033444816053,0,999999000,0,16666.65,0,49251.0,99251.0,0,0.0,2,2,0.0061,0,True
T8784,U8356,U838,2241.0,0.0184,1.4989966555183947,1,1474020000,0,24567.0,0,47759.0,97759.0,0,0.0,2,2,0.0184,0,True
T10898,U836,U17448,5974.0,0.0544,0.6693307439498057,1,999999000,0,16666.65,0,44026.0,94026.0,0,0.0,3,3,0.0544,0,True
T5760,U836,U3095,8929.0,0.0752,1.0004108156558111,0,2376240000,0,39604.0,0,41071.0,91071.0,0,0.0,3,3,0.0752,0,True
T13590,U836,U8497,11873.0,0.1144,1.330258440394383,0,1181460000,0,19691.0,0,38127.0,88127.0,0,0.0,3,3,0.1144,0,True
T17307,U8362,U5681,13615.0,0.098,1.0,0,999999000,0,16666.65,0,36385.0,86385.0,0,0.0,1,1,0.098,0,True
T6661,U8364,U1070,10284.0,0.1186,1.0,1,999999000,0,16666.65,0,39716.0,89716.0,0,0.0,1,1,0.1186,0,True
T6009,U8365,U13882,8295.0,0.2211,1.0,1,999999000,0,16666.65,0,41705.0,91705.0,0,0.0,1,1,0.2211,0,True
T2920,U837,U18174,6131.0,0.0529,1.0,1,999999000,0,16666.65,0,43869.0,93869.0,0,0.0,1,1,0.0529,0,True
T1133,U8372,U17770,12950.0,0.121,1.0,1,999999000,0,16666.65,0,37050.0,87050.0,0,0.0,1,1,0.121,0,True
T4855,U8373,U2191,12259.0,0.103,1.0,0,999999000,0,16666.65,0,37741.0,87741.0,0,0.0,1,1,0.103,0,True
T10976,U8374,U19173,9204.0,0.2798,0.8858944126281342,1,999999000,0,16666.65,0,40796.0,90796.0,0,0.0,2,2,0.2798,0,True
T16489,U8374,U895,11575.0,0.4886,1.114105587371866,0,5575440000,0,92924.0,0,38425.0,88425.0,0,0.0,2,2,0.4886,0,True
T7527,U8375,U1282,8439.0,0.1962,1.0,0,999999000,0,16666.65,0,41561.0,91561.0,0,0.0,1,1,0.1962,0,True
T7752,U8376,U5918,13465.0,0.1718,1.0564927422518635,0,999999000,0,16666.65,0,36535.0,86535.0,0,0.0,2,2,0.1718,0,True
T4825,U8376,U1963,12025.0,0.133,0.9435072577481365,1,3001260000,0,50021.0,0,37975.0,87975.0,0,0.0,2,2,0.133,0,True
T13077,U8377,U7620,8650.0,0.1382,1.0,0,999999000,0,16666.65,0,41350.0,91350.0,0,0.0,1,1,0.1382,0,True
T12455,U8378,U19121,4146.0,0.0441,1.0,0,999999000,0,16666.65,0,45854.0,95854.0,0,0.0,1,1,0.0441,0,True
T16673,U8381,U3904,3678.0,0.038,1.0,0,999999000,0,16666.65,0,46322.0,96322.0,0,0.0,1,1,0.038,0,True
T11575,U8382,U4227,8510.0,0.0758,1.7853771110878003,0,999999000,0,16666.65,0,41490.0,91490.0,0,0.0,2,2,0.0758,0,True
T6064,U8382,U4923,1023.0,0.009,0.21462288891219972,0,571620000,0,9527.0,0,48977.0,98977.0,0,0.0,2,2,0.009,0,True
T15915,U8383,U13222,3036.0,0.0246,1.0909090909090908,0,999999000,0,16666.65,0,46964.0,96964.0,0,0.0,2,2,0.0246,0,True
T15039,U8383,U2038,2530.0,0.0201,0.9090909090909091,0,4449840000,0,74164.0,0,47470.0,97470.0,0,0.0,2,2,0.0201,0,True
T16117,U8384,U264,7467.0,0.0628,1.7546704265068735,0,999999000,0,16666.65,0,42533.0,92533.0,0,0.0,2,2,0.0628,0,True
T656,U8384,U19699,1044.0,0.0087,0.24532957349312653,1,5992860000,0,99881.0,0,48956.0,98956.0,0,0.0,2,2,0.0087,0,True
T8751,U8385,U427,9379.0,0.1373,1.0,0,999999000,0,16666.65,0,40621.0,90621.0,0,0.0,1,1,0.1373,0,True
T4410,U8386,U12447,807.0,0.0112,1.0,0,999999000,0,16666.65,0,49193.0,99193.0,0,0.0,1,1,0.0112,0,True
T8871,U8387,U17415,8247.0,0.2686,1.0,0,999999000,0,16666.65,0,41753.0,91753.0,0,0.0,1,1,0.2686,0,True
T4945,U8388,U1918,5824.0,0.0784,0.5999793963119399,0,999999000,0,16666.65,0,44176.0,94176.0,0,0.0,3,3,0.0784,0,True
T10983,U8388,U1850,13033.0,0.1904,1.3426393324405068,0,431400000,0,7190.0,0,36967.0,86967.0,0,0.0,3,3,0.1904,0,True
T14104,U8388,U19473,10264.0,0.1852,1.0573812712475532,1,1629720000,0,27162.0,0,39736.0,89736.0,0,0.0,3,3,0.1852,0,True
T15879,U8389,U19611,1925.0,0.0145,1.0,0,999999000,0,16666.65,0,48075.0,98075.0,0,0.0,1,1,0.0145,0,True
T10269,U839,U13406,7062.0,0.1142,0.7438773897930163,1,999999000,0,16666.65,0,42938.0,92938.0,0,0.0,2,2,0.1142,0,True
T17460,U839,U15164,11925.0,0.2177,1.2561226102069838,1,3627900000,0,60465.0,0,38075.0,88075.0,0,0.0,2,2,0.2177,0,True
T1436,U8390,U16284,4376.0,0.0725,1.0,0,999999000,0,16666.65,0,45624.0,95624.0,0,0.0,1,1,0.0725,0,True
T9384,U8391,U3073,7790.0,0.2057,0.8855627131489201,0,999999000,0,16666.65,0,42210.0,92210.0,0,0.0,3,3,0.2057,0,True
T2554,U8391,U17234,10312.0,0.1826,1.1722622205380826,0,142260000,0,2371.0,0,39688.0,89688.0,0,0.0,3,3,0.1826,0,True
T4764,U8391,U10630,8288.0,0.1796,0.9421750663129974,0,4330560000,0,72176.0,0,41712.0,91712.0,0,0.0,3,3,0.1796,0,True
T1561,U8393,U11096,11721.0,0.2452,0.9526686534814413,1,999999000,0,16666.65,0,38279.0,88279.0,0,0.0,3,3,0.2452,0,True
T12789,U8393,U15760,14151.0,0.5651,1.1501761040368463,1,1806960000,0,30116.0,0,35849.0,85849.0,0,0.0,3,3,0.5651,0,True
T10701,U8393,U12948,11038.0,0.3059,0.8971552424817122,0,2011380000,0,33523.0,0,38962.0,88962.0,0,0.0,3,3,0.3059,0,True
T11279,U8394,U14878,9633.0,0.5514,1.0,1,999999000,0,16666.65,0,40367.0,90367.0,0,0.0,1,1,0.5514,0,True
T12897,U8397,U18777,14342.0,0.2309,1.0,1,999999000,0,16666.65,0,35658.0,85658.0,0,0.0,1,1,0.2309,0,True
T2940,U8399,U3346,8097.0,0.0563,1.2930373682529543,0,999999000,0,16666.65,0,41903.0,91903.0,0,0.0,2,2,0.0563,0,True
T13553,U8399,U6260,4427.0,0.0326,0.7069626317470457,1,450720000,0,7512.0,0,45573.0,95573.0,0,0.0,2,2,0.0326,0,True
T7702,U84,U16013,715.0,0.0203,0.15940251922862558,0,999999000,0,16666.65,0,49285.0,99285.0,0,0.0,2,2,0.0203,0,True
T15756,U84,U7771,8256.0,0.2395,1.8405974807713745,0,6498420000,0,108307.0,0,41744.0,91744.0,0,0.0,2,2,0.2395,0,True
T1023,U8400,U16839,3303.0,0.1007,1.0,0,999999000,0,16666.65,0,46697.0,96697.0,0,0.0,1,1,0.1007,0,True
T801,U8401,U3485,1561.0,0.0166,0.20828607645606778,0,999999000,0,16666.65,0,48439.0,98439.0,0,0.0,2,2,0.0166,0,True
T15287,U8401,U14629,13428.0,0.1451,1.791713923543932,1,1521900000,0,25365.0,0,36572.0,86572.0,0,0.0,2,2,0.1451,0,True
T14857,U8402,U4226,5311.0,0.1001,1.8228934271494766,1,999999000,0,16666.65,0,44689.0,94689.0,0,0.0,2,2,0.1001,0,True
T6340,U8402,U4797,516.0,0.0096,0.17710657285052342,1,3211740000,0,53529.0,0,49484.0,99484.0,0,0.0,2,2,0.0096,0,True
T11235,U8404,U15020,5062.0,0.0424,0.6668423132657094,0,999999000,0,16666.65,0,44938.0,94938.0,0,0.0,4,4,0.0424,0,True
T1810,U8404,U342,7067.0,0.0536,0.9309708865762086,0,787800000,0,13130.0,0,42933.0,92933.0,0,0.0,4,4,0.0536,0,True
T2544,U8404,U1801,5384.0,0.0432,0.7092609669345278,0,784260000,0,13071.0,0,44616.0,94616.0,0,0.0,4,4,0.0432,0,True
T15845,U8404,U14177,12851.0,0.1125,1.6929258332235542,0,691200000,0,11520.0,0,37149.0,87149.0,0,0.0,4,4,0.1125,0,True
T12691,U8405,U7272,9448.0,0.1055,1.715634646813147,1,999999000,0,16666.65,0,40552.0,90552.0,0,0.0,2,2,0.1055,0,True
T4833,U8405,U19001,1566.0,0.0172,0.2843653531868531,1,2407560000,0,40126.0,0,48434.0,98434.0,0,0.0,2,2,0.0172,0,True
T12777,U8408,U1368,14751.0,0.2109,1.840079835339612,0,999999000,0,16666.65,0,35249.0,85249.0,0,0.0,2,2,0.2109,0,True
T13269,U8408,U8656,1282.0,0.0232,0.15992016466038794,1,2952300000,0,49205.0,0,48718.0,98718.0,0,0.0,2,2,0.0232,0,True
T10718,U8409,U9936,8856.0,0.304,1.0,0,999999000,0,16666.65,0,41144.0,91144.0,0,0.0,1,1,0.304,0,True
T3800,U8411,U10844,8085.0,0.152,1.0,1,999999000,0,16666.65,0,41915.0,91915.0,0,0.0,1,1,0.152,0,True
T10922,U8414,U3046,5745.0,0.0574,1.3974702018973486,0,999999000,0,16666.65,0,44255.0,94255.0,0,0.0,2,2,0.0574,0,True
T9638,U8414,U12432,2477.0,0.0241,0.6025297981026514,0,2258640000,0,37644.0,0,47523.0,97523.0,0,0.0,2,2,0.0241,0,True
T10665,U8415,U20828,7059.0,0.0628,1.0,0,999999000,0,16666.65,0,42941.0,92941.0,0,0.0,1,1,0.0628,0,True
