user_id,graph_score,known_fraud_connections,mule_cluster_size,inbound_sources,outbound_dest,rapid_account_cluster_flag,mule_cluster_flag
U22122,50,0,5,0,1,1,1
U22123,50,0,5,0,3,1,1
U22124,50,0,5,0,0,1,1
U22125,50,0,5,0,1,1,1
U22126,50,0,5,0,1,1,1
U22127,50,0,5,0,0,1,1
U22128,50,0,5,0,2,1,1
U22129,50,0,5,0,0,1,1
U22130,50,0,5,0,3,1,1
U22131,50,0,5,0,0,1,1
U22132,90,1,5,0,4,1,1
U22133,50,0,5,0,2,1,1
U22134,90,1,5,0,2,1,1
U22135,50,0,5,0,1,1,1
U22136,50,0,5,1,1,1,1
U22137,50,0,5,0,2,1,1
U22138,50,0,5,0,1,1,1
U22139,50,0,5,0,2,1,1
U22140,50,0,5,1,3,1,1
U22141,50,0,5,0,2,1,1
U22142,50,0,5,0,0,1,1
U22143,50,0,5,0,4,1,1
U22144,50,0,5,0,4,1,1
U22145,50,0,5,0,2,1,1
U22146,50,0,5,0,3,1,1
U22147,50,0,5,1,0,1,1
U22148,50,0,5,0,0,1,1
U22149,50,0,5,0,2,1,1
U22150,50,0,5,0,1,1,1
U22151,50,0,5,0,3,1,1
U22152,50,0,5,0,0,1,1
U22153,50,0,5,0,0,1,1
U22154,50,0,5,0,3,1,1
U22155,50,0,5,0,1,1,1
U22156,50,0,5,0,0,1,1
U22157,50,0,5,0,2,1,1
U22158,50,0,5,0,1,1,1
U22159,50,0,5,0,3,1,1
U22160,50,0,5,0,0,1,1
U22161,50,0,5,0,3,1,1
U22162,90,2,5,0,3,1,1
U22163,50,0,5,0,2,1,1
U22164,50,0,5,0,2,1,1
U22165,50,0,5,0,0,1,1
U22166,50,0,5,0,1,1,1
U22167,50,0,5,0,1,1,1
U22168,50,0,5,0,1,1,1
U22169,50,0,5,0,1,1,1
U22170,50,0,5,0,1,1,1
U22171,50,0,5,0,3,1,1
U22172,50,0,5,0,1,1,1
U22173,50,0,5,0,1,1,1
U22174,50,0,5,0,2,1,1
U22175,50,0,5,0,0,1,1
U22176,50,0,5,1,2,1,1
U22177,50,0,5,0,2,1,1
U22178,50,0,5,0,1,1,1
U22179,50,0,5,0,3,1,1
U22180,50,0,5,0,1,1,1
U22181,50,0,5,1,2,1,1
U22182,50,0,5,0,3,1,1
U22183,50,0,5,0,3,1,1
U22184,50,0,5,0,1,1,1
U22185,50,0,5,0,2,1,1
U22186,50,0,5,1,2,1,1
U22187,50,0,5,0,2,1,1
U22188,50,0,5,0,1,1,1
U22189,90,1,5,0,0,1,1
U22190,50,0,5,0,0,1,1
U22191,50,0,5,0,4,1,1
U22192,50,0,5,0,2,1,1
U22193,50,0,5,0,0,1,1
U22194,50,0,5,0,1,1,1
U22195,50,0,5,0,0,1,1
U22196,50,0,5,0,0,1,1
U22197,50,0,5,0,2,1,1
U22198,50,0,5,0,3,1,1
U22199,50,0,5,0,1,1,1
U22200,50,0,5,0,1,1,1
U22201,50,0,5,0,2,1,1
U22202,50,0,5,1,1,1,1
U22203,50,0,5,1,0,1,1
U22204,50,0,5,0,1,1,1
U22205,50,0,5,0,3,1,1
U22206,50,0,5,0,2,1,1
U22207,50,0,5,0,1,1,1
U22208,50,0,5,0,0,1,1
U22209,50,0,5,0,2,1,1
U22210,50,0,5,0,0,1,1
U22211,50,0,5,0,2,1,1
U22212,50,0,5,0,2,1,1
U22213,50,0,5,0,1,1,1
U22214,50,0,5,0,1,1,1
U22215,50,0,5,0,0,1,1
U22216,50,0,5,0,0,1,1
U22217,50,0,5,1,1,1,1
U22218,50,0,5,0,1,1,1
U22219,50,0,5,2,0,1,1
U22220,50,0,5,0,1,1,1
U22221,50,0,5,0,1,1,1
U22222,50,0,5,2,2,1,1
U22223,50,0,5,0,1,1,1
U22224,50,0,5,0,3,1,1
U22225,50,0,5,0,2,1,1
U22226,50,0,5,0,2,1,1
U22227,50,0,5,0,1,1,1
U22228,50,0,5,0,2,1,1
U22229,50,0,5,0,0,1,1
U22230,50,0,5,0,2,1,1
U22231,50,0,5,0,3,1,1
U22232,50,0,5,0,1,1,1
U22233,50,0,5,0,2,1,1
U22234,50,0,5,0,1,1,1
U22235,50,0,5,0,1,1,1
U22236,50,0,5,0,2,1,1
U22237,50,0,5,0,2,1,1
U22238,90,1,5,0,0,1,1
U22239,50,0,5,1,1,1,1
U22240,90,1,5,0,0,1,1
U22241,50,0,5,0,1,1,1
U22242,50,0,5,0,0,1,1
U22243,50,0,5,1,0,1,1
U22244,50,0,5,1,0,1,1
U22245,90,1,5,0,2,1,1
U22246,50,0,5,0,4,1,1
U22247,50,0,5,0,2,1,1
U22248,50,0,5,0,1,1,1
U22249,50,0,5,0,1,1,1
U22250,50,0,5,0,1,1,1
U22251,50,0,5,0,1,1,1
U22252,50,0,5,0,0,1,1
U22253,50,0,5,0,1,1,1
U22254,50,0,5,0,2,1,1
U22255,50,0,5,0,2,1,1
U22256,50,0,5,0,0,1,1
U22257,50,0,5,0,2,1,1
U22258,50,0,5,0,1,1,1
U22259,50,0,5,0,0,1,1
U22260,50,0,5,0,1,1,1
U22261,50,0,5,0,0,1,1
U22262,50,0,5,0,2,1,1
U22263,50,0,5,0,0,1,1
U22264,50,0,5,0,1,1,1
U22265,50,0,5,0,1,1,1
U22266,50,0,5,0,2,1,1
U22267,50,0,5,0,3,1,1
U22268,50,0,5,0,2,1,1
U22269,50,0,5,0,1,1,1
U22270,50,0,5,0,2,1,1
U22271,50,0,5,0,2,1,1
U22272,50,0,5,0,1,1,1
U22273,50,0,5,0,1,1,1
U22274,50,0,5,0,2,1,1
U22275,50,0,5,0,0,1,1
U22276,50,0,5,0,2,1,1
U22277,50,0,5,0,2,1,1
U22278,50,0,5,0,2,1,1
U22279,50,0,5,1,0,1,1
U22280,50,0,5,0,1,1,1
U22281,50,0,5,0,2,1,1
U22282,50,0,5,0,1,1,1
U22283,50,0,5,0,1,1,1
U22284,50,0,5,1,2,1,1
U22285,50,0,5,0,1,1,1
U22286,50,0,5,0,1,1,1
U22287,50,0,5,0,1,1,1
U22288,50,0,5,0,0,1,1
U22289,50,0,5,0,1,1,1
U22290,50,0,5,1,0,1,1
U22291,50,0,5,0,2,1,1
U22292,50,0,5,0,1,1,1
U22293,50,0,5,0,0,1,1
U22294,50,0,5,0,1,1,1
U22295,50,0,5,0,2,1,1
U22296,50,0,5,0,2,1,1
U22297,50,0,5,0,1,1,1
U22298,50,0,5,0,0,1,1
U22299,50,0,5,0,0,1,1
U22300,50,0,5,0,2,1,1
U22301,50,0,5,0,0,1,1
U22302,50,0,5,0,1,1,1
U22303,50,0,5,0,2,1,1
U22304,50,0,5,0,4,1,1
U22305,50,0,5,0,3,1,1
U22306,50,0,5,0,2,1,1
U22307,50,0,5,0,5,1,1
U22308,50,0,5,0,2,1,1
U22309,50,0,5,0,2,1,1
U22310,50,0,5,0,3,1,1
U22311,50,0,5,0,2,1,1
U22312,50,0,5,1,0,1,1
U22313,50,0,5,1,0,1,1
U22314,50,0,5,0,1,1,1
U22315,50,0,5,0,2,1,1
U22316,50,0,5,0,0,1,1
U22317,50,0,5,0,0,1,1
U22318,50,0,5,0,0,1,1
U22319,50,0,5,0,0,1,1
U22320,50,0,5,0,0,1,1
U22321,50,0,5,0,1,1,1
U22322,50,0,5,0,2,1,1
U22323,50,0,5,0,0,1,1
U22324,50,0,5,0,1,1,1
U22325,50,0,5,0,0,1,1
U22326,50,0,5,0,3,1,1
U22327,50,0,5,0,4,1,1
U22328,50,0,5,0,4,1,1
U22329,50,0,5,0,1,1,1
U22330,50,0,5,0,0,1,1
U22331,90,1,5,0,2,1,1
U22332,50,0,5,0,0,1,1
U22333,50,0,5,0,1,1,1
U22334,50,0,5,0,0,1,1
U22335,50,0,5,0,3,1,1
U22336,50,0,5,1,0,1,1
U22337,50,0,5,1,0,1,1
U22338,50,0,5,0,2,1,1
U22339,50,0,5,0,1,1,1
U22340,50,0,5,0,4,1,1
U22341,50,0,5,0,1,1,1
U22342,50,0,5,0,1,1,1
U22343,50,0,5,0,0,1,1
U22344,50,0,5,0,2,1,1
U22345,50,0,5,1,1,1,1
U22346,50,0,5,0,0,1,1
U22347,50,0,5,0,1,1,1
U22348,50,0,5,0,3,1,1
U22349,50,0,5,1,0,1,1
U22350,50,0,5,0,3,1,1
U22351,50,0,5,0,0,1,1
U22352,50,0,5,0,3,1,1
U22353,50,0,5,0,1,1,1
U22354,50,0,5,0,2,1,1
U22355,50,0,5,0,2,1,1
U22356,50,0,5,0,3,1,1
U22357,50,0,5,0,0,1,1
U22358,50,0,5,1,4,1,1
U22359,50,0,5,0,0,1,1
U22360,50,0,5,0,2,1,1
U22361,90,1,5,0,5,1,1
U22362,50,0,5,0,4,1,1
U22363,50,0,5,0,0,1,1
U22364,50,0,5,0,1,1,1
U22365,90,1,5,0,3,1,1
U22366,50,0,5,0,2,1,1
U22367,50,0,5,0,0,1,1
U22368,50,0,5,0,1,1,1
U22369,50,0,5,1,1,1,1
U22370,50,0,5,0,0,1,1
U22371,50,0,5,0,2,1,1
U22372,50,0,5,0,1,1,1
U22373,50,0,5,0,2,1,1
U22374,50,0,5,0,0,1,1
U22375,50,0,5,0,3,1,1
U22376,50,0,5,0,1,1,1
U22377,50,0,5,0,3,1,1
U22378,50,0,5,0,0,1,1
U22379,50,0,5,1,2,1,1
U22380,50,0,5,0,1,1,1
U22381,50,0,5,0,3,1,1
U22382,50,0,5,0,0,1,1
U22383,50,0,5,0,2,1,1
U22384,50,0,5,1,2,1,1
U22385,50,0,5,0,2,1,1
U22386,50,0,5,0,0,1,1
U22387,50,0,5,1,1,1,1
U22388,90,1,5,0,0,1,1
U22389,50,0,5,0,1,1,1
U22390,50,0,5,0,0,1,1
U22391,50,0,5,0,0,1,1
U22392,50,0,5,0,1,1,1
U22393,50,0,5,0,1,1,1
U22394,50,0,5,0,0,1,1
U22395,90,1,5,0,0,1,1
U22396,50,0,5,0,0,1,1
U22397,50,0,5,1,1,1,1
U22398,50,0,5,0,0,1,1
U22399,90,1,5,0,3,1,1
U22400,50,0,5,0,1,1,1
U22401,50,0,5,0,2,1,1
U22402,50,0,5,1,0,1,1
U22403,50,0,5,0,1,1,1
U22404,50,0,5,0,1,1,1
U22405,50,0,5,0,1,1,1
U22406,50,0,5,0,1,1,1
U22407,50,0,5,0,1,1,1
U22408,50,0,5,0,1,1,1
U22409,50,0,5,0,2,1,1
U22410,50,0,5,1,1,1,1
U22411,50,0,5,0,0,1,1
U22412,50,0,5,1,0,1,1
U22413,50,0,5,0,4,1,1
U22414,50,0,5,0,3,1,1
U22415,50,0,5,1,2,1,1
U22416,50,0,5,0,1,1,1
U22417,50,0,5,1,1,1,1
U22418,50,0,5,0,0,1,1
U22419,50,0,5,0,2,1,1
U22420,50,0,5,0,2,1,1
U22421,50,0,5,0,3,1,1
U22422,50,0,5,0,2,1,1
U22423,50,0,5,1,1,1,1
U22424,90,1,5,0,2,1,1
U22425,50,0,5,1,0,1,1
U22426,50,0,5,0,1,1,1
U22427,50,0,5,0,0,1,1
U22428,50,0,5,0,1,1,1
U22429,50,0,5,0,0,1,1
U22430,50,0,5,0,2,1,1
U22431,50,0,5,1,3,1,1
U22432,50,0,5,0,2,1,1
U22433,90,1,5,0,1,1,1
U22434,50,0,5,0,2,1,1
U22435,50,0,5,0,0,1,1
U22436,50,0,5,0,1,1,1
U22437,50,0,5,0,2,1,1
U22438,50,0,5,0,0,1,1
U22439,50,0,5,0,2,1,1
U22440,90,1,5,0,6,1,1
U22441,50,0,5,0,0,1,1
U22442,50,0,5,0,2,1,1
U22443,50,0,5,0,2,1,1
U22444,50,0,5,0,0,1,1
U22445,50,0,5,0,2,1,1
U22446,50,0,5,1,1,1,1
U22447,50,0,5,0,1,1,1
U22448,50,0,5,0,2,1,1
U22449,50,0,5,0,0,1,1
U22450,50,0,5,0,3,1,1
U22451,50,0,5,2,1,1,1
U22452,50,0,5,0,2,1,1
U22453,50,0,5,0,0,1,1
U22454,50,0,5,0,1,1,1
U22455,50,0,5,1,0,1,1
U22456,50,0,5,0,1,1,1
U22457,50,0,5,0,2,1,1
U22458,50,0,5,0,1,1,1
U22459,50,0,5,1,1,1,1
U22460,50,0,5,0,1,1,1
U22461,50,0,5,0,2,1,1
U22462,50,0,5,0,0,1,1
U22463,50,0,5,0,4,1,1
U22464,50,0,5,0,0,1,1
U22465,50,0,5,0,0,1,1
U22466,50,0,5,0,2,1,1
U22467,50,0,5,0,2,1,1
U22468,50,0,5,0,0,1,1
U22469,50,0,5,0,2,1,1
U22470,50,0,5,0,0,1,1
U22471,50,0,5,0,0,1,1
U22472,50,0,5,1,2,1,1
U22473,50,0,5,0,0,1,1
U22474,50,0,5,0,2,1,1
U22475,50,0,5,0,1,1,1
U22476,50,0,5,0,1,1,1
U22477,50,0,5,0,1,1,1
U22478,50,0,5,0,1,1,1
U22479,50,0,5,0,2,1,1
U22480,50,0,5,0,3,1,1
U22481,50,0,5,0,2,1,1
U22482,90,1,5,0,0,1,1
U22483,50,0,5,1,2,1,1
U22484,50,0,5,0,3,1,1
U22485,50,0,5,1,3,1,1
U22486,50,0,5,0,1,1,1
U22487,50,0,5,0,1,1,1
U22488,50,0,5,0,1,1,1
U22489,50,0,5,0,2,1,1
U22490,50,0,5,0,2,1,1
U22491,50,0,5,0,2,1,1
U22492,50,0,5,0,3,1,1
U22493,90,1,5,0,1,1,1
U22494,50,0,5,0,0,1,1
U22495,50,0,5,0,1,1,1
U22496,50,0,5,0,1,1,1
U22497,50,0,5,0,2,1,1
U22498,50,0,5,0,1,1,1
U22499,50,0,5,0,2,1,1
U22500,50,0,5,0,1,1,1
U22501,50,0,5,0,2,1,1
U22502,50,0,5,0,2,1,1
U22503,50,0,5,0,1,1,1
U22504,90,1,5,1,3,1,1
U22505,50,0,5,0,3,1,1
U22506,50,0,5,1,1,1,1
U22507,50,0,5,0,0,1,1
U22508,50,0,5,1,1,1,1
U22509,50,0,5,0,1,1,1
U22510,50,0,5,1,0,1,1
U22511,50,0,5,0,0,1,1
U22512,50,0,5,0,0,1,1
U22513,50,0,5,0,4,1,1
U22514,50,0,5,0,1,1,1
U22515,50,0,5,0,0,1,1
U22516,90,1,5,0,3,1,1
U22517,50,0,5,0,4,1,1
U22518,50,0,5,0,3,1,1
U22519,50,0,5,0,0,1,1
U22520,50,0,5,0,0,1,1
U22521,50,0,5,0,3,1,1
U22522,50,0,5,0,1,1,1
U22523,50,0,5,0,0,1,1
U22524,50,0,5,1,1,1,1
U22525,50,0,5,0,2,1,1
U22526,50,0,5,2,2,1,1
U22527,50,0,5,0,0,1,1
U22528,50,0,5,1,1,1,1
U22529,50,0,5,0,4,1,1
U22530,50,0,5,0,2,1,1
U22531,50,0,5,0,1,1,1
U22532,50,0,5,1,1,1,1
U22533,50,0,5,0,3,1,1
U22534,50,0,5,0,0,1,1
U22535,50,0,5,0,4,1,1
U22536,50,0,5,0,3,1,1
U22537,50,0,5,0,2,1,1
U22538,50,0,5,0,0,1,1
U22539,50,0,5,0,0,1,1
U22540,50,0,5,0,0,1,1
U22541,50,0,5,0,2,1,1
U22542,50,0,5,0,1,1,1
U22543,50,0,5,0,2,1,1
U22544,50,0,5,0,1,1,1
U22545,50,0,5,0,1,1,1
U22546,50,0,5,0,2,1,1
U22547,50,0,5,0,0,1,1
U22548,50,0,5,1,2,1,1
U22549,50,0,5,0,1,1,1
U22550,50,0,5,0,1,1,1
U22551,50,0,5,0,3,1,1
U22552,90,1,5,0,2,1,1
U22553,50,0,5,0,1,1,1
U22554,50,0,5,0,4,1,1
U22555,50,0,5,0,1,1,1
U22556,50,0,5,0,1,1,1
U22557,50,0,5,0,1,1,1
U22558,50,0,5,0,1,1,1
U22559,50,0,5,0,2,1,1
U22560,50,0,5,0,2,1,1
U22561,50,0,5,0,3,1,1
U22562,50,0,5,0,3,1,1
U22563,50,0,5,0,3,1,1
U22564,50,0,5,0,2,1,1
U22565,50,0,5,0,0,1,1
U22566,50,0,5,0,3,1,1
U22567,50,0,5,0,3,1,1
U22568,50,0,5,0,0,1,1
U22569,50,0,5,0,1,1,1
U22570,50,0,5,0,3,1,1
U22571,50,0,5,0,3,1,1
U22572,50,0,5,0,0,1,1
U22573,50,0,5,0,1,1,1
U22574,50,0,5,0,2,1,1
U22575,50,0,5,1,0,1,1
U22576,50,0,5,0,0,1,1
U22577,50,0,5,0,3,1,1
U22578,50,0,5,0,1,1,1
U22579,50,0,5,0,2,1,1
U22580,50,0,5,0,0,1,1
U22581,50,0,5,0,0,1,1
U22582,50,0,5,0,1,1,1
U22583,50,0,5,0,1,1,1
U22584,50,0,5,0,0,1,1
U22585,50,0,5,0,1,1,1
U22586,50,0,5,0,1,1,1
U22587,50,0,5,1,2,1,1
U22588,50,0,5,0,2,1,1
U22589,50,0,5,0,1,1,1
U22590,50,0,5,1,2,1,1
U22591,50,0,5,0,2,1,1
U22592,50,0,5,0,1,1,1
U22593,50,0,5,0,2,1,1
U22594,50,0,5,0,0,1,1
U22595,50,0,5,0,0,1,1
U22596,50,0,5,0,1,1,1
U22597,50,0,5,0,0,1,1
U22598,50,0,5,0,2,1,1
U22599,90,1,5,0,4,1,1
U22600,50,0,5,0,0,1,1
U22601,50,0,5,1,1,1,1
U22602,50,0,5,1,0,1,1
U22603,50,0,5,0,0,1,1
U22604,50,0,5,0,2,1,1
U22605,50,0,5,0,2,1,1
U22606,90,1,5,0,1,1,1
U22607,50,0,5,1,1,1,1
U22608,50,0,5,0,0,1,1
U22609,50,0,5,0,2,1,1
U22610,50,0,5,0,2,1,1
U22611,50,0,5,0,1,1,1
U22612,50,0,5,0,1,1,1
U22613,50,0,5,0,0,1,1
U22614,50,0,5,0,7,1,1
U22615,50,0,5,0,1,1,1
U22616,50,0,5,0,1,1,1
U22617,50,0,5,0,1,1,1
U22618,50,0,5,0,2,1,1
U22619,50,0,5,0,2,1,1
U22620,90,1,5,0,0,1,1
U22621,50,0,5,0,0,1,1
U22622,50,0,5,1,1,1,1
U22623,50,0,5,0,3,1,1
U22624,50,0,5,0,1,1,1
U22625,50,0,5,0,3,1,1
U22626,50,0,5,0,4,1,1
U22627,50,0,5,0,1,1,1
U22628,50,0,5,0,0,1,1
U22629,50,0,5,0,3,1,1
U22630,50,0,5,0,1,1,1
U22631,50,0,5,0,0,1,1
U22632,50,0,5,0,0,1,1
U22633,50,0,5,0,1,1,1
U22634,50,0,5,0,0,1,1
U22635,50,0,5,0,3,1,1
U22636,50,0,5,0,3,1,1
U22637,50,0,5,0,0,1,1
U22638,50,0,5,0,4,1,1
U22639,50,0,5,0,1,1,1
U22640,50,0,5,0,1,1,1
U22641,50,0,5,0,1,1,1
U22642,50,0,5,0,1,1,1
U22643,50,0,5,0,1,1,1
U22644,50,0,5,1,0,1,1
U22645,50,0,5,1,0,1,1
U22646,50,0,5,0,0,1,1
U22647,50,0,5,0,5,1,1
U22648,50,0,5,0,0,1,1
U22649,50,0,5,0,1,1,1
U22650,50,0,5,0,2,1,1
U22651,50,0,5,0,0,1,1
U22652,50,0,5,0,2,1,1
U22653,50,0,5,1,1,1,1
U22654,50,0,5,0,3,1,1
U22655,50,0,5,0,2,1,1
U22656,50,0,5,0,1,1,1
U22657,50,0,5,0,3,1,1
U22658,50,0,5,0,1,1,1
U22659,50,0,5,2,2,1,1
U22660,50,0,5,0,0,1,1
U22661,50,0,5,0,2,1,1
U22662,50,0,5,0,0,1,1
U22663,50,0,5,0,1,1,1
U22664,50,0,5,0,1,1,1
U22665,50,0,5,0,0,1,1
U22666,90,1,5,1,1,1,1
U22667,50,0,5,0,2,1,1
U22668,50,0,5,0,0,1,1
U22669,50,0,5,0,1,1,1
U22670,50,0,5,1,2,1,1
U22671,90,1,5,0,1,1,1
U22672,90,1,5,0,1,1,1
U22673,50,0,5,0,1,1,1
U22674,50,0,5,0,0,1,1
U22675,50,0,5,0,2,1,1
U22676,50,0,5,0,0,1,1
U22677,50,0,5,0,3,1,1
U22678,50,0,5,0,2,1,1
U22679,50,0,5,0,0,1,1
U22680,50,0,5,1,0,1,1
U22681,50,0,5,0,1,1,1
U22682,50,0,5,0,4,1,1
U22683,50,0,5,1,0,1,1
U22684,50,0,5,0,1,1,1
U22685,50,0,5,0,1,1,1
U22686,50,0,5,0,0,1,1
U22687,50,0,5,0,1,1,1
U22688,50,0,5,0,1,1,1
U22689,50,0,5,0,3,1,1
U22690,50,0,5,0,3,1,1
U22691,50,0,5,0,3,1,1
U22692,50,0,5,0,3,1,1
U22693,50,0,5,0,0,1,1
U22694,90,1,5,1,2,1,1
U22695,50,0,5,0,1,1,1
U22696,50,0,5,0,1,1,1
U22697,50,0,5,0,1,1,1
U22698,50,0,5,0,3,1,1
U22699,50,0,5,0,0,1,1
U22700,50,0,5,0,1,1,1
U22701,50,0,5,0,0,1,1
U22702,50,0,5,0,1,1,1
U22703,50,0,5,0,2,1,1
U22704,90,1,5,0,0,1,1
U22705,50,0,5,0,2,1,1
U22706,50,0,5,0,1,1,1
U22707,50,0,5,0,0,1,1
U22708,50,0,5,0,0,1,1
U22709,50,0,5,0,2,1,1
U22710,50,0,5,0,1,1,1
U22711,50,0,5,0,5,1,1
U22712,50,0,5,0,1,1,1
U22713,50,0,5,0,1,1,1
U22714,50,0,5,0,2,1,1
U22715,50,0,5,0,0,1,1
U22716,50,0,5,0,3,1,1
U22717,50,0,5,0,1,1,1
U22718,50,0,5,0,1,1,1
U22719,50,0,5,0,1,1,1
U22720,50,0,5,0,0,1,1
U22721,50,0,5,0,1,1,1
U22722,50,0,5,0,1,1,1
U22723,50,0,5,0,0,1,1
U22724,50,0,5,0,1,1,1
U22725,90,1,5,0,0,1,1
U22726,50,0,5,0,1,1,1
U22727,50,0,5,0,0,1,1
U22728,50,0,5,0,0,1,1
U22729,50,0,5,0,3,1,1
U22730,50,0,5,2,2,1,1
U22731,50,0,5,0,1,1,1
U22732,50,0,5,0,0,1,1
U22733,50,0,5,0,2,1,1
U22734,50,0,5,0,2,1,1
U22735,50,0,5,1,3,1,1
U22736,50,0,5,0,1,1,1
U22737,50,0,5,0,2,1,1
U22738,50,0,5,0,1,1,1
U22739,50,0,5,1,1,1,1
U22740,50,0,5,0,2,1,1
U22741,50,0,5,0,2,1,1
U22742,50,0,5,0,0,1,1
U22743,50,0,5,0,1,1,1
U22744,50,0,5,0,3,1,1
U22745,50,0,5,0,1,1,1
U22746,50,0,5,0,2,1,1
U22747,50,0,5,0,1,1,1
U22748,50,0,5,0,1,1,1
U22749,50,0,5,0,3,1,1
U22750,50,0,5,0,0,1,1
U22751,50,0,5,0,1,1,1
U22752,50,0,5,0,2,1,1
U22753,50,0,5,0,4,1,1
U22754,50,0,5,1,1,1,1
U22755,50,0,5,0,1,1,1
U22756,50,0,5,0,4,1,1
U22757,90,1,5,0,3,1,1
U22758,50,0,5,0,0,1,1
U22759,50,0,5,0,1,1,1
U22760,50,0,5,0,1,1,1
U22761,50,0,5,1,1,1,1
U22762,50,0,5,0,3,1,1
U22763,50,0,5,0,1,1,1
U22764,50,0,5,1,2,1,1
U22765,50,0,5,0,2,1,1
U22766,50,0,5,0,2,1,1
U22767,50,0,5,0,0,1,1
U22768,50,0,5,0,0,1,1
U22769,50,0,5,0,1,1,1
U22770,50,0,5,0,1,1,1
U22771,50,0,5,0,1,1,1
U22772,50,0,5,0,1,1,1
U22773,50,0,5,0,2,1,1
U22774,50,0,5,0,0,1,1
U22775,50,0,5,0,1,1,1
U22776,50,0,5,0,0,1,1
U22777,50,0,5,2,3,1,1
U22778,50,0,5,0,0,1,1
U22779,90,1,5,0,1,1,1
U22780,50,0,5,0,1,1,1
U22781,50,0,5,0,1,1,1
U22782,50,0,5,0,0,1,1
U22783,50,0,5,0,1,1,1
U22784,50,0,5,0,2,1,1
U22785,50,0,5,0,2,1,1
U22786,50,0,5,1,1,1,1
U22787,50,0,5,0,4,1,1
U22788,50,0,5,1,0,1,1
U22789,50,0,5,0,1,1,1
U22790,50,0,5,0,1,1,1
U22791,50,0,5,0,1,1,1
U22792,90,1,5,0,1,1,1
U22793,50,0,5,0,0,1,1
U22794,50,0,5,0,3,1,1
U22795,50,0,5,0,5,1,1
U22796,50,0,5,1,3,1,1
U22797,50,0,5,0,1,1,1
U22798,50,0,5,0,1,1,1
U22799,50,0,5,0,1,1,1
U22800,50,0,5,0,1,1,1
U22801,50,0,5,0,0,1,1
U22802,50,0,5,0,0,1,1
U22803,50,0,5,0,2,1,1
U22804,50,0,5,0,0,1,1
U22805,50,0,5,0,1,1,1
U22806,50,0,5,0,0,1,1
U22807,50,0,5,0,3,1,1
U22808,50,0,5,0,3,1,1
U22809,50,0,5,0,2,1,1
U22810,50,0,5,0,2,1,1
U22811,50,0,5,0,0,1,1
U22812,50,0,5,0,0,1,1
U22813,50,0,5,0,2,1,1
U22814,50,0,5,0,6,1,1
U22815,50,0,5,0,1,1,1
U22816,50,0,5,0,0,1,1
U22817,50,0,5,0,2,1,1
U22818,50,0,5,0,0,1,1
U22819,50,0,5,0,0,1,1
U22820,50,0,5,0,3,1,1
U22821,50,0,5,0,0,1,1
U22822,50,0,5,0,0,1,1
U22823,50,0,5,0,0,1,1
U22824,50,0,5,0,2,1,1
U22825,50,0,5,0,0,1,1
U22826,50,0,5,0,3,1,1
U22827,50,0,5,1,2,1,1
U22828,50,0,5,0,2,1,1
U22829,50,0,5,0,3,1,1
U22830,50,0,5,0,2,1,1
U22831,50,0,5,0,0,1,1
U22832,50,0,5,1,3,1,1
U22833,50,0,5,0,1,1,1
U22834,50,0,5,0,1,1,1
U22835,50,0,5,0,0,1,1
U22836,50,0,5,0,2,1,1
U22837,50,0,5,0,3,1,1
U22838,50,0,5,0,2,1,1
U22839,50,0,5,0,1,1,1
U22840,50,0,5,0,5,1,1
U22841,50,0,5,0,1,1,1
U22842,50,0,5,0,0,1,1
U22843,50,0,5,0,1,1,1
U22844,50,0,5,0,2,1,1
U22845,50,0,5,0,2,1,1
U22846,50,0,5,0,2,1,1
U22847,50,0,5,0,1,1,1
U22848,50,0,5,0,4,1,1
U22849,50,0,5,0,1,1,1
U22850,50,0,5,0,0,1,1
U22851,50,0,5,0,4,1,1
U22852,50,0,5,0,2,1,1
U22853,50,0,5,0,2,1,1
U22854,50,0,5,0,2,1,1
U22855,50,0,5,0,2,1,1
U22856,50,0,5,0,2,1,1
U22857,50,0,5,0,2,1,1
U22858,50,0,5,0,3,1,1
U22859,50,0,5,0,0,1,1
U22860,50,0,5,0,2,1,1
U22861,50,0,5,0,2,1,1
U22862,50,0,5,0,3,1,1
U22863,50,0,5,0,1,1,1
U22864,50,0,5,0,1,1,1
U22865,50,0,5,0,3,1,1
U22866,50,0,5,0,1,1,1
U22867,50,0,5,0,4,1,1
U22868,50,0,5,0,1,1,1
U22869,50,0,5,0,1,1,1
U22870,50,0,5,0,4,1,1
U22871,50,0,5,0,1,1,1
U22872,50,0,5,0,2,1,1
U22873,50,0,5,0,0,1,1
U22874,50,0,5,0,0,1,1
U22875,50,0,5,0,2,1,1
U22876,50,0,5,0,1,1,1
U22877,50,0,5,0,2,1,1
U22878,50,0,5,0,1,1,1
U22879,50,0,5,0,2,1,1
U22880,50,0,5,0,2,1,1
U22881,50,0,5,1,2,1,1
U22882,90,1,5,1,3,1,1
U22883,50,0,5,0,0,1,1
U22884,50,0,5,0,1,1,1
U22885,50,0,5,0,1,1,1
U22886,50,0,5,0,0,1,1
U22887,50,0,5,0,0,1,1
U22888,50,0,5,1,0,1,1
U22889,50,0,5,0,5,1,1
U22890,50,0,5,0,1,1,1
U22891,50,0,5,1,2,1,1
U22892,50,0,5,0,2,1,1
U22893,50,0,5,0,2,1,1
U22894,50,0,5,1,2,1,1
U22895,50,0,5,0,0,1,1
