trans_id,sender_id,receiver_id,amount,transaction_type,channel,sender_bal_before,sender_bal_after,receiver_bal_after,timestamp,location,is_sim_bound,device_id,time_to_pay_ms
T29212,U28888,U14930,100.0,RTGS,Mobile,50.0,-50.0,69296,2025-04-03 23:17:00,Unknown,False,EMU_9629,1813
T29213,U29523,U18139,32225.0,IMPS,Mobile,57408.0,25183.0,201040,2025-04-04 11:58:00,Unknown,False,EMU_9841,867
T29214,U27796,U2010,100.0,RTGS,Web,50.0,-50.0,87741,2025-04-24 20:14:00,Unknown,False,EMU_9265,2176
T29215,U28243,U10074,70558.0,RTGS,Mobile,86792.0,16234.0,81928,2025-03-31 10:24:00,Unknown,False,EMU_9414,1811
T29216,U27382,U11566,100.0,RTGS,Mobile,50.0,-50.0,287007,2025-03-01 12:14:00,Unknown,False,EMU_9127,2218
T29217,U28975,U11208,25866.0,IMPS,Mobile,28810.0,2944.0,9232,2025-04-29 01:01:00,Unknown,False,EMU_9658,1579
T29218,U29971,U26721,62209.0,IMPS,Web,113504.0,51295.0,81191,2025-03-12 08:45:00,Unknown,False,EMU_9990,1784
T29219,U27224,U5261,100.0,RTGS,Web,-50.0,-150.0,29189,2025-03-25 18:07:00,Unknown,False,EMU_9074,1875
T29220,U27276,U9310,100.0,RTGS,Mobile,50.0,-50.0,230501,2025-03-22 00:12:00,Unknown,False,EMU_9092,2156
T29221,U28837,U19180,100.0,IMPS,Mobile,50.0,-50.0,58397,2025-04-28 14:08:00,Unknown,False,EMU_9612,832
T29222,U29139,U23420,36040.0,RTGS,Mobile,36090.0,50.0,149573,2025-04-24 19:08:00,Unknown,False,EMU_9713,656
T29223,U29537,U28511,100.0,IMPS,Web,50.0,-50.0,272782,2025-04-15 04:33:00,Unknown,False,EMU_9845,734
T29224,U29520,U15259,100.0,IMPS,Mobile,50.0,-50.0,11573,2025-05-18 18:16:00,Unknown,False,EMU_9840,1198
T29225,U28697,U7667,22137.0,IMPS,Web,48291.0,26154.0,156189,2025-04-20 15:41:00,Unknown,False,EMU_9565,1754
T29226,U28202,U29464,38954.0,IMPS,Web,72999.0,34045.0,246518,2025-03-04 15:40:00,Unknown,False,EMU_9400,2337
T29227,U28531,U19854,58548.0,RTGS,Mobile,58598.0,50.0,179944,2025-05-14 05:33:00,Unknown,False,EMU_9510,1745
T29228,U27023,U28331,25313.0,RTGS,Mobile,63653.0,38340.0,160414,2025-03-20 19:55:00,Unknown,False,EMU_9007,868
T29229,U29962,U13827,21762.0,IMPS,Web,87075.0,65313.0,25531,2025-03-04 06:34:00,Unknown,False,EMU_9987,1679
T29230,U29082,U25972,60726.0,RTGS,Mobile,60776.0,50.0,131861,2025-05-05 13:04:00,Unknown,False,EMU_9694,765
T29231,U29739,U24468,25212.0,RTGS,Web,25262.0,50.0,162137,2025-05-19 11:56:00,Unknown,False,EMU_9913,2368
T29232,U28390,U7758,40153.0,RTGS,Web,69587.0,29434.0,162122,2025-05-08 06:08:00,Unknown,False,EMU_9463,1224
T29233,U29346,U938,100.0,IMPS,Mobile,-50.0,-150.0,92381,2025-05-22 00:22:00,Unknown,False,EMU_9782,1792
T29234,U29303,U29456,100.0,RTGS,Mobile,50.0,-50.0,151045,2025-05-16 23:44:00,Unknown,False,EMU_9767,1945
T29235,U29955,U19202,64003.0,IMPS,Mobile,147671.0,83668.0,149031,2025-04-10 02:39:00,Unknown,False,EMU_9985,1214
T29236,U29810,U8240,73893.0,IMPS,Web,108854.0,34961.0,77609,2025-05-15 19:51:00,Unknown,False,EMU_9936,713
T29237,U29526,U19512,32690.0,IMPS,Mobile,87074.0,54384.0,159615,2025-04-04 10:10:00,Unknown,False,EMU_9842,1156
T29238,U28190,U27352,37458.0,IMPS,Mobile,41275.0,3817.0,275147,2025-04-19 05:15:00,Unknown,False,EMU_9396,2408
T29239,U29783,U25267,100.0,IMPS,Mobile,50.0,-50.0,23410,2025-03-09 23:59:00,Unknown,False,EMU_9927,2070
T29240,U28830,U250,60899.0,IMPS,Web,60949.0,50.0,287175,2025-05-11 02:01:00,Unknown,False,EMU_9610,1412
T29241,U28321,U14628,100.0,IMPS,Web,50.0,-50.0,286778,2025-05-22 18:35:00,Unknown,False,EMU_9440,1910
T29242,U27150,U26317,28616.0,IMPS,Mobile,44499.0,15883.0,41338,2025-03-09 03:50:00,Unknown,False,EMU_9050,1461
T29243,U29774,U3967,100.0,IMPS,Web,50.0,-50.0,256584,2025-04-05 14:03:00,Unknown,False,EMU_9924,1729
T29244,U29838,U5794,20634.0,IMPS,Web,20684.0,50.0,180424,2025-04-16 07:58:00,Unknown,False,EMU_9946,1183
T29245,U28111,U5307,53827.0,RTGS,Mobile,100507.0,46680.0,232916,2025-04-06 10:05:00,Unknown,False,EMU_9370,1922
T29246,U29531,U7663,67822.0,RTGS,Web,69447.0,1625.0,154996,2025-05-22 00:55:00,Unknown,False,EMU_9843,784
T29247,U28237,U24205,20386.0,IMPS,Web,132192.0,111806.0,24553,2025-05-19 07:54:00,Unknown,False,EMU_9412,1046
T29248,U27876,U3321,6924.0,IMPS,Mobile,6974.0,50.0,46728,2025-04-27 04:21:00,Unknown,False,EMU_9292,2475
T29249,U27256,U21555,32351.0,IMPS,Web,32401.0,50.0,10909,2025-04-20 09:53:00,Unknown,False,EMU_9085,2463
T29250,U27533,U16588,68017.0,IMPS,Web,120719.0,52702.0,253559,2025-03-27 00:14:00,Unknown,False,EMU_9177,1858
T29251,U28111,U27389,43749.0,RTGS,Web,46680.0,2931.0,5516,2025-04-02 07:34:00,Unknown,False,EMU_9370,1820
T29252,U29973,U663,39639.0,IMPS,Web,100394.0,60755.0,182441,2025-04-17 19:17:00,Unknown,False,EMU_9991,1712
T29253,U28551,U14150,68489.0,IMPS,Web,68539.0,50.0,39150,2025-04-27 23:30:00,Unknown,False,EMU_9517,1626
T29254,U27572,U8429,39450.0,IMPS,Mobile,98800.0,59350.0,10998,2025-03-17 17:43:00,Unknown,False,EMU_9190,524
T29255,U28566,U11766,32291.0,RTGS,Web,143544.0,111253.0,172907,2025-05-19 18:30:00,Unknown,False,EMU_9522,1718
T29256,U28739,U14841,5600.0,RTGS,Web,5650.0,50.0,261313,2025-04-03 19:51:00,Unknown,False,EMU_9579,2079
T29257,U28240,U11206,29116.0,IMPS,Web,137384.0,108268.0,268337,2025-03-27 02:29:00,Unknown,False,EMU_9413,1656
T29258,U29331,U2038,61694.0,RTGS,Mobile,122478.0,60784.0,266499,2025-04-04 08:20:00,Unknown,False,EMU_9777,917
T29259,U28209,U29615,100.0,IMPS,Mobile,-250.0,-350.0,88404,2025-03-10 18:16:00,Unknown,False,EMU_9403,2487
T29260,U29522,U10381,42150.0,RTGS,Web,42200.0,50.0,205512,2025-04-13 14:56:00,Unknown,False,EMU_9840,1357
T29261,U28570,U9712,64942.0,RTGS,Web,107292.0,42350.0,167064,2025-03-27 04:55:00,Unknown,False,EMU_9523,1283
T29262,U28553,U13684,100.0,IMPS,Web,-50.0,-150.0,126245,2025-04-28 21:37:00,Unknown,False,EMU_9517,1646
T29263,U27630,U17831,35277.0,IMPS,Web,35327.0,50.0,147825,2025-05-10 06:46:00,Unknown,False,EMU_9210,1263
T29264,U27233,U20248,48031.0,RTGS,Mobile,99172.0,51141.0,140815,2025-04-14 10:51:00,Unknown,False,EMU_9077,1229
T29265,U28946,U10076,51708.0,IMPS,Mobile,51758.0,50.0,165980,2025-03-21 00:28:00,Unknown,False,EMU_9648,1478
T29266,U28075,U13927,31073.0,IMPS,Mobile,64872.0,33799.0,262236,2025-04-06 09:51:00,Unknown,False,EMU_9358,979
T29267,U28702,U13130,24786.0,RTGS,Web,124857.0,100071.0,287485,2025-04-27 16:53:00,Unknown,False,EMU_9567,1431
T29268,U27913,U12967,64664.0,IMPS,Mobile,64714.0,50.0,258928,2025-05-21 11:44:00,Unknown,False,EMU_9304,938
T29269,U29798,U27523,28439.0,RTGS,Web,127907.0,99468.0,130661,2025-03-22 08:17:00,Unknown,False,EMU_9932,709
T29270,U29105,U24931,100.0,IMPS,Web,-50.0,-150.0,226408,2025-03-10 11:52:00,Unknown,False,EMU_9701,609
T29271,U29395,U14354,29340.0,RTGS,Web,47520.0,18180.0,248336,2025-03-03 00:02:00,Unknown,False,EMU_9798,2367
T29272,U28241,U23984,74570.0,IMPS,Web,111226.0,36656.0,106670,2025-03-25 17:31:00,Unknown,False,EMU_9413,543
T29273,U28970,U29203,60751.0,RTGS,Mobile,105261.0,44510.0,198521,2025-04-23 20:11:00,Unknown,False,EMU_9656,981
T29274,U28506,U5871,39934.0,IMPS,Mobile,148050.0,108116.0,104024,2025-03-25 13:02:00,Unknown,False,EMU_9502,515
T29275,U28776,U20734,42126.0,RTGS,Mobile,42176.0,50.0,156670,2025-03-06 04:32:00,Unknown,False,EMU_9592,1105
T29276,U27116,U16579,31608.0,IMPS,Mobile,130833.0,99225.0,18044,2025-03-08 19:39:00,Unknown,False,EMU_9038,1044
T29277,U27433,U23250,100.0,IMPS,Web,50.0,-50.0,79403,2025-04-22 22:23:00,Unknown,False,EMU_9144,2034
T29278,U28985,U248,31523.0,IMPS,Mobile,37179.0,5656.0,7879,2025-05-11 16:19:00,Unknown,False,EMU_9661,1801
T29279,U28448,U17526,69457.0,IMPS,Web,91938.0,22481.0,208997,2025-05-13 12:48:00,Unknown,False,EMU_9482,2292
T29280,U29055,U2918,57216.0,IMPS,Web,69352.0,12136.0,209894,2025-03-04 11:25:00,Unknown,False,EMU_9685,2158
T29281,U27472,U20711,19443.0,IMPS,Web,19493.0,50.0,269073,2025-04-07 04:42:00,Unknown,False,EMU_9157,1128
T29282,U28902,U18896,24274.0,IMPS,Web,48460.0,24186.0,224692,2025-03-07 23:44:00,Unknown,False,EMU_9634,1129
T29283,U28013,U9216,27651.0,RTGS,Web,27701.0,50.0,69170,2025-04-16 19:02:00,Unknown,False,EMU_9337,2495
T29284,U27757,U8173,719.6,RTGS,Web,1028.0,308.4,272221,2025-04-13 11:03:00,Unknown,False,EMU_9252,1986
T29285,U29923,U12627,100.0,IMPS,Web,-150.0,-250.0,131814,2025-04-18 23:11:00,Unknown,False,EMU_9974,1397
T29286,U27447,U4247,74754.0,IMPS,Mobile,76744.0,1990.0,111995,2025-03-15 16:55:00,Unknown,False,EMU_9149,1790
T29287,U27375,U13535,9500.0,IMPS,Web,9550.0,50.0,235150,2025-05-01 09:37:00,Unknown,False,EMU_9125,588
T29288,U28958,U10122,12671.0,IMPS,Mobile,12721.0,50.0,127491,2025-05-12 14:05:00,Unknown,False,EMU_9652,987
T29289,U28405,U25243,51964.0,IMPS,Mobile,53897.0,1933.0,266276,2025-04-05 00:55:00,Unknown,False,EMU_9468,2057
T29290,U28842,U21777,100.0,IMPS,Mobile,50.0,-50.0,28836,2025-03-14 01:56:00,Unknown,False,EMU_9614,1508
T29291,U27992,U26322,72754.0,RTGS,Mobile,123908.0,51154.0,214672,2025-04-25 06:48:00,Unknown,False,EMU_9330,2499
T29292,U29781,U21047,20578.0,RTGS,Web,90175.0,69597.0,275567,2025-04-12 23:44:00,Unknown,False,EMU_9927,1667
T29293,U29257,U24623,50727.0,RTGS,Mobile,50777.0,50.0,192862,2025-03-02 05:54:00,Unknown,False,EMU_9752,2444
T29294,U29205,U14877,15177.0,IMPS,Mobile,15227.0,50.0,150200,2025-04-02 19:45:00,Unknown,False,EMU_9735,1759
T29295,U28601,U10219,70443.0,IMPS,Mobile,121501.0,51058.0,12935,2025-04-17 12:23:00,Unknown,False,EMU_9533,2368
T29296,U27090,U12976,53720.0,IMPS,Web,63260.0,9540.0,198783,2025-03-08 16:59:00,Unknown,False,EMU_9030,641
T29297,U29306,U29272,53506.0,RTGS,Mobile,66347.0,12841.0,121064,2025-03-08 09:53:00,Unknown,False,EMU_9768,2282
T29298,U28949,U27086,21128.0,RTGS,Mobile,28810.0,7682.0,266944,2025-05-02 16:39:00,Unknown,False,EMU_9649,1449
T29299,U28480,U20727,50023.0,RTGS,Mobile,50073.0,50.0,218006,2025-03-25 11:23:00,Unknown,False,EMU_9493,639
T29300,U29390,U2032,31058.0,RTGS,Web,48208.0,17150.0,209819,2025-03-09 18:05:00,Unknown,False,EMU_9796,2239
T29301,U29585,U17133,69286.0,RTGS,Mobile,90322.0,21036.0,163924,2025-04-16 11:54:00,Unknown,False,EMU_9861,2431
T29302,U28462,U28763,100.0,RTGS,Mobile,50.0,-50.0,237744,2025-04-19 05:42:00,Unknown,False,EMU_9487,2369
T29303,U28386,U2670,5572.0,RTGS,Web,5622.0,50.0,173335,2025-03-09 07:40:00,Unknown,False,EMU_9462,2231
T29304,U27647,U202,100.0,IMPS,Mobile,-150.0,-250.0,74730,2025-04-25 02:09:00,Unknown,False,EMU_9215,1898
T29305,U29442,U26328,28671.0,RTGS,Web,122812.0,94141.0,106702,2025-05-20 14:49:00,Unknown,False,EMU_9814,2155
T29306,U29109,U19997,26111.0,RTGS,Web,26161.0,50.0,270253,2025-03-27 14:46:00,Unknown,False,EMU_9703,1136
T29307,U29010,U7077,100.0,RTGS,Web,50.0,-50.0,15407,2025-03-31 17:29:00,Unknown,False,EMU_9670,958
T29308,U29179,U8248,426.3,RTGS,Mobile,609.0,182.7,71324,2025-03-18 12:12:00,Unknown,False,EMU_9726,618
T29309,U28575,U15952,21907.0,RTGS,Web,52524.0,30617.0,54479,2025-05-08 01:53:00,Unknown,False,EMU_9525,1292
T29310,U27471,U7663,65940.0,IMPS,Mobile,106468.0,40528.0,135859,2025-03-20 10:34:00,Unknown,False,EMU_9157,2212
T29311,U29472,U17700,72665.0,RTGS,Mobile,100308.0,27643.0,250829,2025-03-07 22:24:00,Unknown,False,EMU_9824,795
T29312,U27418,U3661,53167.0,IMPS,Mobile,53217.0,50.0,148400,2025-04-02 14:48:00,Unknown,False,EMU_9139,2039
T29313,U28484,U22219,100.0,RTGS,Web,50.0,-50.0,291710,2025-05-11 05:03:00,Unknown,False,EMU_9494,1928
T29314,U27680,U14373,40468.0,RTGS,Mobile,66819.0,26351.0,191359,2025-03-31 16:37:00,Unknown,False,EMU_9226,934
T29315,U27355,U1780,63862.0,RTGS,Web,90743.0,26881.0,241931,2025-04-02 21:05:00,Unknown,False,EMU_9118,816
T29316,U28321,U14247,100.0,RTGS,Mobile,-50.0,-150.0,177479,2025-04-08 07:17:00,Unknown,False,EMU_9440,1059
T29317,U27715,U10117,100.0,RTGS,Web,-50.0,-150.0,213440,2025-03-30 12:38:00,Unknown,False,EMU_9238,1825
T29318,U28919,U25316,30661.0,RTGS,Web,77306.0,46645.0,62852,2025-05-17 08:32:00,Unknown,False,EMU_9639,512
T29319,U29554,U4853,100.0,RTGS,Web,50.0,-50.0,200210,2025-03-19 15:30:00,Unknown,False,EMU_9851,536
T29320,U27544,U20341,39505.0,RTGS,Web,39885.0,380.0,61362,2025-05-05 18:29:00,Unknown,False,EMU_9181,2105
T29321,U28045,U18458,53149.0,RTGS,Mobile,82310.0,29161.0,119830,2025-04-17 09:12:00,Unknown,False,EMU_9348,1799
T29322,U29616,U15739,39160.0,RTGS,Web,70540.0,31380.0,229981,2025-05-09 04:10:00,Unknown,False,EMU_9872,995
T29323,U27477,U8645,38859.0,RTGS,Mobile,38909.0,50.0,187165,2025-04-08 16:21:00,Unknown,False,EMU_9159,709
T29324,U29310,U26036,100.0,IMPS,Mobile,50.0,-50.0,73044,2025-04-03 22:59:00,Unknown,False,EMU_9770,2390
T29325,U27655,U10307,21877.0,IMPS,Mobile,80820.0,58943.0,14041,2025-04-23 20:08:00,Unknown,False,EMU_9218,616
T29326,U27077,U11081,37030.0,RTGS,Web,89913.0,52883.0,149387,2025-03-21 06:36:00,Unknown,False,EMU_9025,2082
T29327,U27100,U12941,21198.0,IMPS,Web,24475.0,3277.0,203348,2025-04-14 01:49:00,Unknown,False,EMU_9033,1171
T29328,U28547,U19242,31148.0,RTGS,Web,93315.0,62167.0,114050,2025-03-21 14:15:00,Unknown,False,EMU_9515,1777
T29329,U27611,U8862,11859.0,IMPS,Web,11909.0,50.0,96618,2025-04-26 11:44:00,Unknown,False,EMU_9203,1428
T29330,U29650,U24384,20619.0,RTGS,Mobile,61491.0,40872.0,127611,2025-04-11 20:20:00,Unknown,False,EMU_9883,642
T29331,U28560,U14541,48817.0,RTGS,Web,48867.0,50.0,183519,2025-05-14 15:00:00,Unknown,False,EMU_9520,1259
T29332,U27687,U3168,61610.0,RTGS,Mobile,90864.0,29254.0,220581,2025-03-28 18:28:00,Unknown,False,EMU_9229,809
T29333,U28188,U24308,38700.0,IMPS,Mobile,38750.0,50.0,192550,2025-03-07 05:00:00,Unknown,False,EMU_9396,1501
T29334,U28254,U29009,47923.0,RTGS,Web,64178.0,16255.0,63317,2025-05-08 10:12:00,Unknown,False,EMU_9418,975
T29335,U28005,U26462,22259.0,RTGS,Mobile,111831.0,89572.0,20498,2025-03-05 12:18:00,Unknown,False,EMU_9335,1571
T29336,U29075,U18855,26232.0,IMPS,Web,26282.0,50.0,292617,2025-05-10 22:49:00,Unknown,False,EMU_9691,2212
T29337,U27852,U8699,100.0,IMPS,Web,50.0,-50.0,172696,2025-05-07 03:52:00,Unknown,False,EMU_9284,2151
T29338,U27715,U9330,100.0,RTGS,Web,-150.0,-250.0,5451,2025-05-02 00:19:00,Unknown,False,EMU_9238,2082
T29339,U28328,U28135,2376.5,IMPS,Web,3395.0,1018.5,197596,2025-04-20 13:54:00,Unknown,False,EMU_9442,506
T29340,U28237,U29740,53227.0,RTGS,Mobile,111806.0,58579.0,106416,2025-03-02 12:38:00,Unknown,False,EMU_9412,869
T29341,U29050,U22735,100.0,IMPS,Mobile,50.0,-50.0,128276,2025-03-28 19:18:00,Unknown,False,EMU_9683,1267
T29342,U28629,U23007,45935.0,IMPS,Mobile,45985.0,50.0,16939,2025-05-14 17:52:00,Unknown,False,EMU_9543,2283
T29343,U28863,U24467,69309.0,IMPS,Mobile,77854.0,8545.0,190824,2025-03-26 13:58:00,Unknown,False,EMU_9621,1750
T29344,U29732,U25559,42913.0,IMPS,Mobile,122866.0,79953.0,254942,2025-04-16 07:58:00,Unknown,False,EMU_9910,595
T29345,U27835,U9887,34270.0,IMPS,Mobile,69767.0,35497.0,148797,2025-04-19 03:23:00,Unknown,False,EMU_9278,1958
T29346,U27599,U9872,24126.0,RTGS,Web,76641.0,52515.0,93894,2025-04-10 06:02:00,Unknown,False,EMU_9199,805
T29347,U27997,U21697,35899.0,RTGS,Mobile,75685.0,39786.0,34391,2025-05-23 09:36:00,Unknown,False,EMU_9332,1775
T29348,U27688,U11228,25461.0,RTGS,Mobile,149545.0,124084.0,203814,2025-04-18 02:01:00,Unknown,False,EMU_9229,1419
T29349,U29778,U21829,52529.0,RTGS,Web,52579.0,50.0,58695,2025-04-08 23:01:00,Unknown,False,EMU_9926,1309
T29350,U29352,U14679,56208.0,RTGS,Mobile,144452.0,88244.0,94942,2025-05-13 19:50:00,Unknown,False,EMU_9784,1013
T29351,U29956,U13772,20487.0,RTGS,Mobile,111052.0,90565.0,133593,2025-03-12 16:55:00,Unknown,False,EMU_9985,2018
T29352,U29297,U13803,32434.0,IMPS,Web,32484.0,50.0,228298,2025-05-11 02:18:00,Unknown,False,EMU_9765,991
T29353,U29682,U11651,100.0,IMPS,Mobile,50.0,-50.0,90455,2025-03-22 10:32:00,Unknown,False,EMU_9894,1382
T29354,U27715,U1058,100.0,RTGS,Mobile,-250.0,-350.0,120332,2025-03-20 07:02:00,Unknown,False,EMU_9238,2225
T29355,U29940,U23449,25364.0,RTGS,Web,53196.0,27832.0,47816,2025-05-16 08:12:00,Unknown,False,EMU_9980,1602
T29356,U27281,U21475,100.0,IMPS,Web,-50.0,-150.0,205517,2025-05-11 00:31:00,Unknown,False,EMU_9093,1803
T29357,U28768,U20446,23053.0,IMPS,Web,114674.0,91621.0,290507,2025-04-10 19:55:00,Unknown,False,EMU_9589,871
T29358,U28462,U15800,100.0,RTGS,Web,-50.0,-150.0,165171,2025-04-03 01:11:00,Unknown,False,EMU_9487,1254
T29359,U27267,U20784,26830.0,IMPS,Mobile,83404.0,56574.0,203111,2025-03-27 07:25:00,Unknown,False,EMU_9089,1238
T29360,U28296,U28714,26750.0,IMPS,Web,45463.0,18713.0,190764,2025-04-10 16:03:00,Unknown,False,EMU_9432,1283
T29361,U27836,U11077,11612.0,RTGS,Web,11662.0,50.0,165813,2025-05-01 05:46:00,Unknown,False,EMU_9278,1784
T29362,U28444,U22006,27013.0,IMPS,Web,52208.0,25195.0,50068,2025-05-18 23:57:00,Unknown,False,EMU_9481,593
T29363,U27604,U4007,65313.0,IMPS,Mobile,77898.0,12585.0,253894,2025-04-24 02:07:00,Unknown,False,EMU_9201,2271
T29364,U27113,U12992,64520.0,RTGS,Web,64570.0,50.0,259480,2025-03-03 17:19:00,Unknown,False,EMU_9037,1762
T29365,U29901,U7598,48767.0,IMPS,Web,48817.0,50.0,121163,2025-05-20 14:55:00,Unknown,False,EMU_9967,1747
T29366,U29661,U22575,100.0,RTGS,Web,50.0,-50.0,259461,2025-03-29 01:38:00,Unknown,False,EMU_9887,1723
T29367,U27945,U18069,37633.0,RTGS,Web,130060.0,92427.0,192393,2025-04-25 19:28:00,Unknown,False,EMU_9315,1918
T29368,U29680,U11986,100.0,IMPS,Web,50.0,-50.0,33713,2025-03-25 03:32:00,Unknown,False,EMU_9893,540
T29369,U28854,U21638,49712.0,RTGS,Mobile,58710.0,8998.0,237432,2025-05-06 20:13:00,Unknown,False,EMU_9618,1027
T29370,U29743,U14662,62556.0,IMPS,Mobile,99293.0,36737.0,208124,2025-03-16 18:09:00,Unknown,False,EMU_9914,1198
T29371,U29239,U26050,9448.0,IMPS,Web,9498.0,50.0,120040,2025-03-24 08:42:00,Unknown,False,EMU_9746,1381
T29372,U28581,U6261,31498.0,IMPS,Web,31548.0,50.0,176902,2025-04-01 06:56:00,Unknown,False,EMU_9527,2007
T29373,U27496,U21880,100.0,IMPS,Web,50.0,-50.0,209330,2025-04-23 03:41:00,Unknown,False,EMU_9165,1918
T29374,U28225,U22926,42216.0,RTGS,Mobile,42266.0,50.0,252100,2025-03-24 05:43:00,Unknown,False,EMU_9408,1430
T29375,U28831,U26393,28916.0,IMPS,Mobile,32172.0,3256.0,234762,2025-04-19 15:59:00,Unknown,False,EMU_9610,929
T29376,U28501,U25959,20811.0,RTGS,Web,26030.0,5219.0,115016,2025-04-20 15:38:00,Unknown,False,EMU_9500,2450
T29377,U29380,U10785,100.0,IMPS,Mobile,50.0,-50.0,52751,2025-03-22 09:37:00,Unknown,False,EMU_9793,2397
T29378,U27024,U28392,30337.0,RTGS,Web,78124.0,47787.0,250432,2025-04-29 12:14:00,Unknown,False,EMU_9008,1130
T29379,U29486,U11970,48223.0,IMPS,Mobile,48273.0,50.0,267122,2025-04-07 16:39:00,Unknown,False,EMU_9828,2459
T29380,U28412,U686,22328.0,RTGS,Mobile,81062.0,58734.0,149757,2025-05-10 23:57:00,Unknown,False,EMU_9470,1374
T29381,U28620,U17104,63461.0,IMPS,Mobile,63511.0,50.0,140775,2025-04-27 08:47:00,Unknown,False,EMU_9540,1420
T29382,U27227,U14269,100.0,IMPS,Mobile,-50.0,-150.0,79428,2025-05-10 02:40:00,Unknown,False,EMU_9075,1136
T29383,U27665,U12846,66769.0,IMPS,Mobile,66819.0,50.0,79878,2025-04-19 17:11:00,Unknown,False,EMU_9221,764
T29384,U27236,U18177,100.0,RTGS,Mobile,50.0,-50.0,173656,2025-05-03 02:02:00,Unknown,False,EMU_9078,1780
T29385,U28350,U9836,35607.0,IMPS,Mobile,35657.0,50.0,63384,2025-03-29 12:13:00,Unknown,False,EMU_9450,704
T29386,U28450,U6209,603.54,IMPS,Mobile,862.2,258.66,150128,2025-04-18 15:16:00,Unknown,False,EMU_9483,547
T29387,U29742,U2142,39796.0,IMPS,Web,57495.0,17699.0,14932,2025-04-12 23:37:00,Unknown,False,EMU_9914,816
T29388,U28078,U10139,100.0,RTGS,Mobile,50.0,-50.0,126939,2025-04-15 09:03:00,Unknown,False,EMU_9359,1890
T29389,U28372,U4151,53781.0,RTGS,Web,53831.0,50.0,91945,2025-05-01 10:09:00,Unknown,False,EMU_9457,1567
T29390,U27872,U11354,100.0,RTGS,Mobile,50.0,-50.0,274190,2025-03-15 09:32:00,Unknown,False,EMU_9290,1097
T29391,U28791,U16271,38429.0,IMPS,Mobile,119813.0,81384.0,288096,2025-05-21 22:55:00,Unknown,False,EMU_9597,2452
T29392,U28659,U23728,55743.0,RTGS,Mobile,76771.0,21028.0,106972,2025-05-22 10:23:00,Unknown,False,EMU_9553,1992
T29393,U27154,U15617,61568.0,IMPS,Web,149012.0,87444.0,122254,2025-03-23 07:08:00,Unknown,False,EMU_9051,746
T29394,U27305,U8405,61232.0,RTGS,Web,134377.0,73145.0,29424,2025-05-17 02:25:00,Unknown,False,EMU_9101,2284
T29395,U28675,U28077,56552.0,IMPS,Mobile,56602.0,50.0,37972,2025-03-31 22:00:00,Unknown,False,EMU_9558,1421
T29396,U27304,U14834,60401.0,RTGS,Mobile,71444.0,11043.0,186595,2025-03-12 00:27:00,Unknown,False,EMU_9101,842
T29397,U28630,U21276,100.0,RTGS,Mobile,50.0,-50.0,121299,2025-05-05 13:57:00,Unknown,False,EMU_9543,790
T29398,U29098,U18237,30055.0,IMPS,Web,58452.0,28397.0,159870,2025-05-19 10:05:00,Unknown,False,EMU_9699,1725
T29399,U28751,U10071,21146.0,IMPS,Mobile,79333.0,58187.0,234334,2025-04-30 07:14:00,Unknown,False,EMU_9583,1174
T29400,U28121,U21988,38237.0,RTGS,Mobile,101316.0,63079.0,182526,2025-05-21 02:51:00,Unknown,False,EMU_9373,1933
T29401,U28816,U9514,22941.0,RTGS,Mobile,22991.0,50.0,218880,2025-05-04 02:21:00,Unknown,False,EMU_9605,2498
T29402,U28304,U13370,25486.0,RTGS,Mobile,45637.0,20151.0,210540,2025-03-26 11:34:00,Unknown,False,EMU_9434,2080
T29403,U28106,U14862,34245.0,RTGS,Web,34295.0,50.0,281637,2025-04-07 23:40:00,Unknown,False,EMU_9368,1081
T29404,U27764,U18922,44511.0,RTGS,Web,72306.0,27795.0,185780,2025-04-25 13:14:00,Unknown,False,EMU_9254,673
T29405,U28684,U6892,100.0,RTGS,Mobile,50.0,-50.0,205647,2025-05-16 14:24:00,Unknown,False,EMU_9561,552
T29406,U27466,U13455,77171.0,IMPS,Mobile,93650.0,16479.0,195089,2025-04-25 04:47:00,Unknown,False,EMU_9155,1151
T29407,U28929,U15379,7912.0,IMPS,Web,7962.0,50.0,24944,2025-03-29 16:50:00,Unknown,False,EMU_9643,1433
T29408,U27717,U6174,2898.0,IMPS,Web,4140.0,1242.0,159397,2025-03-01 17:58:00,Unknown,False,EMU_9239,1362
T29409,U29066,U21153,100.0,RTGS,Mobile,50.0,-50.0,279109,2025-05-12 14:15:00,Unknown,False,EMU_9688,2500
T29410,U29038,U2983,100.0,RTGS,Web,50.0,-50.0,70587,2025-04-18 22:20:00,Unknown,False,EMU_9679,2310
T29411,U27277,U27567,40643.0,IMPS,Web,40693.0,50.0,15218,2025-04-05 13:51:00,Unknown,False,EMU_9092,1432
T29412,U27010,U4673,100.0,IMPS,Mobile,50.0,-50.0,93442,2025-05-11 01:02:00,Unknown,False,EMU_9003,2015
T29413,U28438,U13615,50425.0,RTGS,Mobile,105742.0,55317.0,54197,2025-03-19 00:57:00,Unknown,False,EMU_9479,1891
T29414,U29197,U8630,100.0,RTGS,Mobile,50.0,-50.0,252577,2025-03-19 10:48:00,Unknown,False,EMU_9732,1855
T29415,U29979,U18263,41844.0,IMPS,Mobile,41894.0,50.0,5247,2025-03-10 02:25:00,Unknown,False,EMU_9993,1615
