alert_id,priority,sla_minutes,created_at,due_at,breached,last_checked
TXN-5AA2A841,P3,1440,2026-05-31T13:57:26.281280,2026-06-01T13:57:26.281280,False,2026-05-31T13:57:26.281280
TXN-180B804F,P3,1440,2026-05-31T13:57:30.083139,2026-06-01T13:57:30.083139,False,2026-05-31T13:57:30.083139
TXN-3D743198,P3,1440,2026-05-31T13:57:33.905356,2026-06-01T13:57:33.905356,False,2026-05-31T13:57:33.905356
TXN-6D926AB7,P3,1440,2026-05-31T13:57:40.322450,2026-06-01T13:57:40.322450,False,2026-05-31T13:57:40.322450
TXN-1BA14CAF,P3,1440,2026-05-31T13:57:44.232386,2026-06-01T13:57:44.232386,False,2026-05-31T13:57:44.232386
TXN-285F635E,P3,1440,2026-05-31T13:57:48.014525,2026-06-01T13:57:48.014525,False,2026-05-31T13:57:48.014525
TXN-7B7C146A,P3,1440,2026-05-31T13:57:51.795152,2026-06-01T13:57:51.795152,False,2026-05-31T13:57:51.795152
TXN-25A036BE,P3,1440,2026-05-31T13:57:58.113045,2026-06-01T13:57:58.113045,False,2026-05-31T13:57:58.113045
TXN-4B55898F,P3,1440,2026-05-31T13:58:01.951458,2026-06-01T13:58:01.951458,False,2026-05-31T13:58:01.951458
TXN-E21B45F9,P3,1440,2026-05-31T13:58:05.713558,2026-06-01T13:58:05.713558,False,2026-05-31T13:58:05.713558
TXN-034EFCB6,P3,1440,2026-05-31T13:58:12.084273,2026-06-01T13:58:12.084273,False,2026-05-31T13:58:12.084273
TXN-842C498C,P3,1440,2026-05-31T13:58:15.938869,2026-06-01T13:58:15.938869,False,2026-05-31T13:58:15.938869
TXN-3FBC1E63,P3,1440,2026-05-31T13:58:19.774413,2026-06-01T13:58:19.774413,False,2026-05-31T13:58:19.774413
TXN-FC85D24D,P3,1440,2026-05-31T13:58:23.631538,2026-06-01T13:58:23.631538,False,2026-05-31T13:58:23.631538
TXN-312624A2,P3,1440,2026-05-31T13:58:30.015503,2026-06-01T13:58:30.015503,False,2026-05-31T13:58:30.015503
TXN-372FF865,P3,1440,2026-05-31T13:58:33.783563,2026-06-01T13:58:33.783563,False,2026-05-31T13:58:33.783563
TXN-996D5EC9,P3,1440,2026-05-31T13:58:38.263577,2026-06-01T13:58:38.263577,False,2026-05-31T13:58:38.263577
TXN-0E330B0D,P3,1440,2026-05-31T13:58:49.077212,2026-06-01T13:58:49.077212,False,2026-05-31T13:58:49.077212
TXN-A602CFAE,P3,1440,2026-05-31T13:58:54.533728,2026-06-01T13:58:54.533728,False,2026-05-31T13:58:54.533728
TXN-A7BA917E,P3,1440,2026-05-31T13:58:59.919797,2026-06-01T13:58:59.919797,False,2026-05-31T13:58:59.919797
TXN-E2AEC13B,P3,1440,2026-05-31T13:59:05.868927,2026-06-01T13:59:05.868927,False,2026-05-31T13:59:05.868927
TXN-F1F26502,P3,1440,2026-05-31T13:59:11.873963,2026-06-01T13:59:11.873963,False,2026-05-31T13:59:11.873963
TXN-E41B2FC8,P3,1440,2026-05-31T13:59:17.618710,2026-06-01T13:59:17.618710,False,2026-05-31T13:59:17.618710
TXN-89F27B95,P3,1440,2026-05-31T13:59:25.522039,2026-06-01T13:59:25.522039,False,2026-05-31T13:59:25.522039
TXN-EB466EA1,P3,1440,2026-05-31T13:59:33.422358,2026-06-01T13:59:33.422358,False,2026-05-31T13:59:33.422358
TXN-93D427B0,P3,1440,2026-05-31T13:59:38.756372,2026-06-01T13:59:38.756372,False,2026-05-31T13:59:38.756372
TXN-B15888AA,P3,1440,2026-05-31T13:59:44.160380,2026-06-01T13:59:44.160380,False,2026-05-31T13:59:44.160380
TXN-CDCAEEC7,P3,1440,2026-05-31T13:59:48.064265,2026-06-01T13:59:48.064265,False,2026-05-31T13:59:48.064265
TXN-1D4E5B73,P3,1440,2026-05-31T13:59:51.858530,2026-06-01T13:59:51.858530,False,2026-05-31T13:59:51.858530
TXN-B777D104,P3,1440,2026-05-31T13:59:58.177785,2026-06-01T13:59:58.177785,False,2026-05-31T13:59:58.177785
TXN-1551DF8E,P3,1440,2026-05-31T14:00:07.016422,2026-06-01T14:00:07.016422,False,2026-05-31T14:00:07.016422
TXN-1C57FA2C,P3,1440,2026-05-31T14:00:10.822738,2026-06-01T14:00:10.822738,False,2026-05-31T14:00:10.822738
TXN-3D4152A2,P3,1440,2026-05-31T14:00:14.570060,2026-06-01T14:00:14.570060,False,2026-05-31T14:00:14.570060
TXN-8BB20CD4,P3,1440,2026-05-31T14:00:18.329548,2026-06-01T14:00:18.329548,False,2026-05-31T14:00:18.329548
TXN-DE576D68,P3,1440,2026-05-31T14:00:22.083494,2026-06-01T14:00:22.083494,False,2026-05-31T14:00:22.083494
TXN-3100BE0C,P3,1440,2026-05-31T14:00:25.831651,2026-06-01T14:00:25.831651,False,2026-05-31T14:00:25.831651
TXN-23AC581C,P3,1440,2026-05-31T14:00:29.645724,2026-06-01T14:00:29.645724,False,2026-05-31T14:00:29.645724
TXN-DA475E0A,P3,1440,2026-05-31T14:00:33.374903,2026-06-01T14:00:33.374903,False,2026-05-31T14:00:33.374903
TXN-40F6888D,P3,1440,2026-05-31T14:00:37.215945,2026-06-01T14:00:37.215945,False,2026-05-31T14:00:37.215945
TXN-55D83659,P3,1440,2026-05-31T14:00:40.981888,2026-06-01T14:00:40.981888,False,2026-05-31T14:00:40.981888
TXN-3410B0CD,P3,1440,2026-05-31T14:00:46.509653,2026-06-01T14:00:46.509653,False,2026-05-31T14:00:46.509653
TXN-7D807B10,P3,1440,2026-05-31T14:00:54.386523,2026-06-01T14:00:54.386523,False,2026-05-31T14:00:54.386523
TXN-F300EFD9,P3,1440,2026-05-31T14:01:02.266858,2026-06-01T14:01:02.266858,False,2026-05-31T14:01:02.266858
TXN-8834F767,P3,1440,2026-05-31T14:01:06.102410,2026-06-01T14:01:06.102410,False,2026-05-31T14:01:06.102410
TXN-CD9A747E,P3,1440,2026-05-31T14:01:09.876872,2026-06-01T14:01:09.876872,False,2026-05-31T14:01:09.876872
TXN-B3EAED4D,P3,1440,2026-05-31T14:01:13.647363,2026-06-01T14:01:13.647363,False,2026-05-31T14:01:13.647363
TXN-B8B01FF9,P3,1440,2026-05-31T14:01:17.386846,2026-06-01T14:01:17.386846,False,2026-05-31T14:01:17.386846
TXN-04BB561E,P3,1440,2026-05-31T14:01:26.292732,2026-06-01T14:01:26.292732,False,2026-05-31T14:01:26.292732
TXN-9E25ECCC,P3,1440,2026-05-31T14:01:31.251790,2026-06-01T14:01:31.251790,False,2026-05-31T14:01:31.251790
TXN-AE47322C,P3,1440,2026-05-31T14:01:36.713772,2026-06-01T14:01:36.713772,False,2026-05-31T14:01:36.713772
TXN-F4BB7FEE,P3,1440,2026-05-31T14:01:42.137545,2026-06-01T14:01:42.137545,False,2026-05-31T14:01:42.137545
TXN-878CAFE5,P3,1440,2026-05-31T14:01:47.455347,2026-06-01T14:01:47.455347,False,2026-05-31T14:01:47.455347
TXN-948CE56A,P3,1440,2026-05-31T14:01:52.697526,2026-06-01T14:01:52.697526,False,2026-05-31T14:01:52.697526
TXN-28E04DD0,P3,1440,2026-05-31T14:01:58.024523,2026-06-01T14:01:58.024523,False,2026-05-31T14:01:58.024523
TXN-1B0A8C69,P3,1440,2026-05-31T14:02:05.999836,2026-06-01T14:02:05.999836,False,2026-05-31T14:02:05.999836
TXN-6627FCF6,P3,1440,2026-05-31T14:02:13.900385,2026-06-01T14:02:13.900385,False,2026-05-31T14:02:13.900385
TXN-B8DD2263,P3,1440,2026-05-31T14:02:21.855729,2026-06-01T14:02:21.855729,False,2026-05-31T14:02:21.855729
TXN-C08F82FD,P3,1440,2026-05-31T14:02:27.150500,2026-06-01T14:02:27.150500,False,2026-05-31T14:02:27.150500
TXN-4A6BA2AF,P3,1440,2026-05-31T14:02:31.159786,2026-06-01T14:02:31.159786,False,2026-05-31T14:02:31.159786
TXN-EBA43CD1,P3,1440,2026-05-31T14:02:36.109246,2026-06-01T14:02:36.109246,False,2026-05-31T14:02:36.109246
TXN-FA5EA846,P3,1440,2026-05-31T14:02:41.446608,2026-06-01T14:02:41.446608,False,2026-05-31T14:02:41.446608
TXN-A53F8313,P3,1440,2026-05-31T14:02:49.294385,2026-06-01T14:02:49.294385,False,2026-05-31T14:02:49.294385
TXN-A0D82C2F,P3,1440,2026-05-31T14:02:54.665302,2026-06-01T14:02:54.665302,False,2026-05-31T14:02:54.665302
TXN-4AA1F957,P3,1440,2026-05-31T14:02:59.950610,2026-06-01T14:02:59.950610,False,2026-05-31T14:02:59.950610
TXN-97A498DA,P3,1440,2026-05-31T14:03:05.441663,2026-06-01T14:03:05.441663,False,2026-05-31T14:03:05.441663
TXN-85C31F3A,P3,1440,2026-05-31T14:03:10.684333,2026-06-01T14:03:10.684333,False,2026-05-31T14:03:10.684333
TXN-04F80C74,P3,1440,2026-05-31T14:03:21.024945,2026-06-01T14:03:21.024945,False,2026-05-31T14:03:21.024945
TXN-6EDA8D44,P3,1440,2026-05-31T14:03:24.806216,2026-06-01T14:03:24.806216,False,2026-05-31T14:03:24.806216
TXN-049B73ED,P3,1440,2026-05-31T14:03:31.198026,2026-06-01T14:03:31.198026,False,2026-05-31T14:03:31.198026
TXN-727B12DF,P3,1440,2026-05-31T14:03:35.031242,2026-06-01T14:03:35.031242,False,2026-05-31T14:03:35.031242
TXN-491BF8C6,P3,1440,2026-05-31T14:03:38.856119,2026-06-01T14:03:38.856119,False,2026-05-31T14:03:38.856119
TXN-638B5B12,P3,1440,2026-05-31T14:03:45.287822,2026-06-01T14:03:45.287822,False,2026-05-31T14:03:45.287822
TXN-517407C1,P3,1440,2026-05-31T14:03:49.066828,2026-06-01T14:03:49.066828,False,2026-05-31T14:03:49.066828
TXN-85000F52,P3,1440,2026-05-31T14:03:52.877307,2026-06-01T14:03:52.877307,False,2026-05-31T14:03:52.877307
TXN-C9627831,P3,1440,2026-05-31T14:03:56.832505,2026-06-01T14:03:56.832505,False,2026-05-31T14:03:56.832505
TXN-D98D6B49,P3,1440,2026-05-31T14:04:03.268554,2026-06-01T14:04:03.268554,False,2026-05-31T14:04:03.268554
TXN-25C06FAA,P3,1440,2026-05-31T14:04:09.661334,2026-06-01T14:04:09.661334,False,2026-05-31T14:04:09.661334
TXN-F8B1B5EF,P3,1440,2026-05-31T14:04:13.616175,2026-06-01T14:04:13.616175,False,2026-05-31T14:04:13.616175
TXN-C6BAA905,P3,1440,2026-05-31T14:04:17.444329,2026-06-01T14:04:17.444329,False,2026-05-31T14:04:17.444329
TXN-E88AFCC1,P3,1440,2026-05-31T14:04:21.327398,2026-06-01T14:04:21.327398,False,2026-05-31T14:04:21.327398
TXN-999E581A,P3,1440,2026-05-31T14:04:25.177234,2026-06-01T14:04:25.177234,False,2026-05-31T14:04:25.177234
TXN-3D211365,P3,1440,2026-05-31T14:04:29.028076,2026-06-01T14:04:29.028076,False,2026-05-31T14:04:29.028076
TXN-0E874710,P3,1440,2026-05-31T14:04:32.917381,2026-06-01T14:04:32.917381,False,2026-05-31T14:04:32.917381
TXN-C292027D,P3,1440,2026-05-31T14:04:36.766514,2026-06-01T14:04:36.766514,False,2026-05-31T14:04:36.766514
TXN-078A799C,P3,1440,2026-05-31T14:04:40.674973,2026-06-01T14:04:40.674973,False,2026-05-31T14:04:40.674973
TXN-AC5BBA9A,P3,1440,2026-05-31T14:04:47.087394,2026-06-01T14:04:47.087394,False,2026-05-31T14:04:47.087394
TXN-F22D8E26,P3,1440,2026-05-31T14:04:56.663268,2026-06-01T14:04:56.663268,False,2026-05-31T14:04:56.663268
TXN-59482DA9,P3,1440,2026-05-31T14:05:03.731522,2026-06-01T14:05:03.731522,False,2026-05-31T14:05:03.731522
TXN-07F6BE50,P3,1440,2026-05-31T14:05:10.695702,2026-06-01T14:05:10.695702,False,2026-05-31T14:05:10.695702
TXN-AFAC2036,P3,1440,2026-05-31T14:05:15.359287,2026-06-01T14:05:15.359287,False,2026-05-31T14:05:15.359287
TXN-AD1E209B,P3,1440,2026-05-31T14:05:21.832558,2026-06-01T14:05:21.832558,False,2026-05-31T14:05:21.832558
TXN-B4F430B5,P3,1440,2026-05-31T14:05:28.224123,2026-06-01T14:05:28.224123,False,2026-05-31T14:05:28.224123
TXN-BD98C3EB,P3,1440,2026-05-31T14:05:32.334521,2026-06-01T14:05:32.334521,False,2026-05-31T14:05:32.334521
TXN-DACF362D,P3,1440,2026-05-31T14:05:36.256763,2026-06-01T14:05:36.256763,False,2026-05-31T14:05:36.256763
TXN-B7785239,P3,1440,2026-05-31T14:05:40.123495,2026-06-01T14:05:40.123495,False,2026-05-31T14:05:40.123495
TXN-25E2D811,P3,1440,2026-05-31T14:05:43.969700,2026-06-01T14:05:43.969700,False,2026-05-31T14:05:43.969700
TXN-94775C46,P3,1440,2026-05-31T14:05:47.806530,2026-06-01T14:05:47.806530,False,2026-05-31T14:05:47.806530
TXN-3412F037,P3,1440,2026-05-31T14:05:51.725868,2026-06-01T14:05:51.725868,False,2026-05-31T14:05:51.725868
TXN-FF7D6B87,P3,1440,2026-05-31T14:05:58.148161,2026-06-01T14:05:58.148161,False,2026-05-31T14:05:58.148161
TXN-93E0DCD6,P3,1440,2026-05-31T14:06:02.031769,2026-06-01T14:06:02.031769,False,2026-05-31T14:06:02.031769
TXN-DC304569,P3,1440,2026-05-31T14:06:10.953538,2026-06-01T14:06:10.953538,False,2026-05-31T14:06:10.953538
TXN-FC3DB33C,P3,1440,2026-05-31T14:06:14.904865,2026-06-01T14:06:14.904865,False,2026-05-31T14:06:14.904865
TXN-6D9ACC0A,P3,1440,2026-05-31T14:06:18.821407,2026-06-01T14:06:18.821407,False,2026-05-31T14:06:18.821407
TXN-1E1F6603,P3,1440,2026-05-31T14:06:22.604531,2026-06-01T14:06:22.604531,False,2026-05-31T14:06:22.604531
TXN-988A47B2,P3,1440,2026-05-31T14:06:26.520952,2026-06-01T14:06:26.520952,False,2026-05-31T14:06:26.520952
TXN-643C3E3C,P3,1440,2026-05-31T14:06:30.420957,2026-06-01T14:06:30.420957,False,2026-05-31T14:06:30.420957
TXN-5614316D,P3,1440,2026-05-31T14:06:34.391981,2026-06-01T14:06:34.391981,False,2026-05-31T14:06:34.391981
TXN-290B3A27,P3,1440,2026-05-31T14:06:38.293173,2026-06-01T14:06:38.293173,False,2026-05-31T14:06:38.293173
TXN-6723433F,P3,1440,2026-05-31T14:06:42.220096,2026-06-01T14:06:42.220096,False,2026-05-31T14:06:42.220096
TXN-BDE8F71E,P3,1440,2026-05-31T14:06:46.114661,2026-06-01T14:06:46.114661,False,2026-05-31T14:06:46.114661
TXN-220CEB93,P3,1440,2026-05-31T14:06:50.085101,2026-06-01T14:06:50.085101,False,2026-05-31T14:06:50.085101
TXN-19754504,P3,1440,2026-05-31T14:06:53.952918,2026-06-01T14:06:53.952918,False,2026-05-31T14:06:53.952918
TXN-15757B2B,P3,1440,2026-05-31T14:06:57.789719,2026-06-01T14:06:57.789719,False,2026-05-31T14:06:57.789719
TXN-EBB9DD0C,P3,1440,2026-05-31T14:07:01.639613,2026-06-01T14:07:01.639613,False,2026-05-31T14:07:01.639613
TXN-FFA6F059,P2,120,2026-05-31T14:07:05.641141,2026-05-31T16:07:05.641141,False,2026-05-31T14:07:05.641141
TXN-BB7617F5,P3,1440,2026-05-31T14:07:09.515905,2026-06-01T14:07:09.515905,False,2026-05-31T14:07:09.515905
TXN-D5AD6D87,P3,1440,2026-05-31T14:07:15.975126,2026-06-01T14:07:15.975126,False,2026-05-31T14:07:15.975126
TXN-0BE97E78,P3,1440,2026-05-31T14:07:19.834870,2026-06-01T14:07:19.834870,False,2026-05-31T14:07:19.834870
TXN-E34C855F,P3,1440,2026-05-31T14:07:23.657369,2026-06-01T14:07:23.657369,False,2026-05-31T14:07:23.657369
TXN-EF25CC8E,P3,1440,2026-05-31T14:07:27.540222,2026-06-01T14:07:27.540222,False,2026-05-31T14:07:27.540222
TXN-C70A51A4,P3,1440,2026-05-31T14:07:31.391683,2026-06-01T14:07:31.391683,False,2026-05-31T14:07:31.391683
TXN-AF11A76B,P3,1440,2026-05-31T14:07:35.250611,2026-06-01T14:07:35.250611,False,2026-05-31T14:07:35.250611
TXN-976754D6,P3,1440,2026-05-31T14:07:39.111325,2026-06-01T14:07:39.111325,False,2026-05-31T14:07:39.111325
TXN-91B4FAF0,P3,1440,2026-05-31T14:07:42.983646,2026-06-01T14:07:42.983646,False,2026-05-31T14:07:42.983646
TXN-64D38742,P3,1440,2026-05-31T14:07:46.921076,2026-06-01T14:07:46.921076,False,2026-05-31T14:07:46.921076
TXN-486A0E35,P3,1440,2026-05-31T14:07:50.830338,2026-06-01T14:07:50.830338,False,2026-05-31T14:07:50.830338
TXN-BD11758B,P3,1440,2026-05-31T14:07:57.249846,2026-06-01T14:07:57.249846,False,2026-05-31T14:07:57.249846
TXN-A5291FBC,P3,1440,2026-05-31T14:08:01.132749,2026-06-01T14:08:01.132749,False,2026-05-31T14:08:01.132749
TXN-CC07732A,P3,1440,2026-05-31T14:08:04.952384,2026-06-01T14:08:04.952384,False,2026-05-31T14:08:04.952384
TXN-527E184D,P2,120,2026-05-31T14:08:08.915941,2026-05-31T16:08:08.915941,False,2026-05-31T14:08:08.915941
TXN-D471E865,P3,1440,2026-05-31T14:08:12.785737,2026-06-01T14:08:12.785737,False,2026-05-31T14:08:12.785737
TXN-21209A09,P3,1440,2026-05-31T14:08:16.786465,2026-06-01T14:08:16.786465,False,2026-05-31T14:08:16.786465
TXN-C63DC941,P3,1440,2026-05-31T14:08:20.681917,2026-06-01T14:08:20.681917,False,2026-05-31T14:08:20.681917
TXN-0E7729CF,P3,1440,2026-05-31T14:08:27.081506,2026-06-01T14:08:27.081506,False,2026-05-31T14:08:27.081506
TXN-564E84F7,P3,1440,2026-05-31T14:08:30.934478,2026-06-01T14:08:30.934478,False,2026-05-31T14:08:30.934478
TXN-F43044F7,P3,1440,2026-05-31T14:08:37.370463,2026-06-01T14:08:37.370463,False,2026-05-31T14:08:37.370463
TXN-636CDEB8,P3,1440,2026-05-31T14:08:43.772021,2026-06-01T14:08:43.772021,False,2026-05-31T14:08:43.772021
TXN-861C6B90,P3,1440,2026-05-31T14:08:47.680651,2026-06-01T14:08:47.680651,False,2026-05-31T14:08:47.680651
TXN-851346D3,P3,1440,2026-05-31T14:08:54.046995,2026-06-01T14:08:54.046995,False,2026-05-31T14:08:54.046995
TXN-C732DFD9,P3,1440,2026-05-31T14:09:00.446664,2026-06-01T14:09:00.446664,False,2026-05-31T14:09:00.446664
TXN-639CE095,P3,1440,2026-05-31T14:09:06.835992,2026-06-01T14:09:06.835992,False,2026-05-31T14:09:06.835992
TXN-9DCA5883,P3,1440,2026-05-31T14:09:10.696138,2026-06-01T14:09:10.696138,False,2026-05-31T14:09:10.696138
TXN-8D8943DD,P3,1440,2026-05-31T14:09:17.062551,2026-06-01T14:09:17.062551,False,2026-05-31T14:09:17.062551
TXN-F4735F48,P3,1440,2026-05-31T14:09:26.111965,2026-06-01T14:09:26.111965,False,2026-05-31T14:09:26.111965
TXN-79638DF2,P2,120,2026-05-31T14:09:30.061890,2026-05-31T16:09:30.061890,False,2026-05-31T14:09:30.061890
TXN-860B75E4,P3,1440,2026-05-31T14:09:33.900089,2026-06-01T14:09:33.900089,False,2026-05-31T14:09:33.900089
TXN-E2CE3B06,P3,1440,2026-05-31T14:09:37.778115,2026-06-01T14:09:37.778115,False,2026-05-31T14:09:37.778115
TXN-A4412E94,P3,1440,2026-05-31T14:09:51.818172,2026-06-01T14:09:51.818172,False,2026-05-31T14:09:51.818172
TXN-0E8E827C,P3,1440,2026-05-31T14:09:55.693732,2026-06-01T14:09:55.693732,False,2026-05-31T14:09:55.693732
TXN-7120AC8C,P3,1440,2026-05-31T14:09:59.568369,2026-06-01T14:09:59.568369,False,2026-05-31T14:09:59.568369
TXN-4F4CD64B,P3,1440,2026-05-31T14:10:03.460563,2026-06-01T14:10:03.460563,False,2026-05-31T14:10:03.460563
TXN-5FDA1EDB,P3,1440,2026-05-31T14:10:07.361877,2026-06-01T14:10:07.361877,False,2026-05-31T14:10:07.361877
TXN-B7C337D1,P2,120,2026-05-31T14:10:11.333667,2026-05-31T16:10:11.333667,False,2026-05-31T14:10:11.333667
TXN-8D12E54D,P3,1440,2026-05-31T14:10:15.259592,2026-06-01T14:10:15.259592,False,2026-05-31T14:10:15.259592
TXN-D720BD91,P3,1440,2026-05-31T14:10:19.125327,2026-06-01T14:10:19.125327,False,2026-05-31T14:10:19.125327
TXN-E074B1C1,P3,1440,2026-05-31T14:10:22.995750,2026-06-01T14:10:22.995750,False,2026-05-31T14:10:22.995750
TXN-4454E884,P3,1440,2026-05-31T14:10:26.898349,2026-06-01T14:10:26.898349,False,2026-05-31T14:10:26.898349
TXN-C7CD8EDC,P3,1440,2026-05-31T14:10:30.784799,2026-06-01T14:10:30.784799,False,2026-05-31T14:10:30.784799
TXN-64A1397E,P3,1440,2026-05-31T14:10:35.529231,2026-06-01T14:10:35.529231,False,2026-05-31T14:10:35.529231
TXN-B6249CB0,P3,1440,2026-05-31T14:10:39.446555,2026-06-01T14:10:39.446555,False,2026-05-31T14:10:39.446555
TXN-842D660D,P3,1440,2026-05-31T14:10:45.883310,2026-06-01T14:10:45.883310,False,2026-05-31T14:10:45.883310
TXN-B5856D8D,P3,1440,2026-05-31T14:10:49.913741,2026-06-01T14:10:49.913741,False,2026-05-31T14:10:49.913741
TXN-25E5A94B,P3,1440,2026-05-31T14:10:56.437444,2026-06-01T14:10:56.437444,False,2026-05-31T14:10:56.437444
TXN-442090AD,P3,1440,2026-05-31T14:11:00.357259,2026-06-01T14:11:00.357259,False,2026-05-31T14:11:00.357259
TXN-36572CC8,P3,1440,2026-05-31T14:11:04.229799,2026-06-01T14:11:04.229799,False,2026-05-31T14:11:04.229799
TXN-463D728E,P3,1440,2026-05-31T14:11:10.673754,2026-06-01T14:11:10.673754,False,2026-05-31T14:11:10.673754
TXN-9A108747,P3,1440,2026-05-31T14:11:14.550537,2026-06-01T14:11:14.550537,False,2026-05-31T14:11:14.550537
TXN-CA26419B,P3,1440,2026-05-31T14:11:18.446649,2026-06-01T14:11:18.446649,False,2026-05-31T14:11:18.446649
TXN-473C399E,P3,1440,2026-05-31T14:11:22.334768,2026-06-01T14:11:22.334768,False,2026-05-31T14:11:22.334768
TXN-5E8AC72F,P3,1440,2026-05-31T14:11:26.278641,2026-06-01T14:11:26.278641,False,2026-05-31T14:11:26.278641
TXN-9C0E44FB,P3,1440,2026-05-31T14:11:30.211136,2026-06-01T14:11:30.211136,False,2026-05-31T14:11:30.211136
TXN-CA091C7B,P3,1440,2026-05-31T14:11:34.183935,2026-06-01T14:11:34.183935,False,2026-05-31T14:11:34.183935
TXN-112AAA49,P3,1440,2026-05-31T14:11:38.111124,2026-06-01T14:11:38.111124,False,2026-05-31T14:11:38.111124
TXN-D845C114,P3,1440,2026-05-31T14:11:41.971876,2026-06-01T14:11:41.971876,False,2026-05-31T14:11:41.971876
TXN-F1F2F71E,P3,1440,2026-05-31T14:11:45.845575,2026-06-01T14:11:45.845575,False,2026-05-31T14:11:45.845575
TXN-26DCAF8A,P3,1440,2026-05-31T14:11:49.783254,2026-06-01T14:11:49.783254,False,2026-05-31T14:11:49.783254
TXN-D36156DC,P3,1440,2026-05-31T14:11:53.621282,2026-06-01T14:11:53.621282,False,2026-05-31T14:11:53.621282
TXN-3CB1396C,P3,1440,2026-05-31T14:11:57.456507,2026-06-01T14:11:57.456507,False,2026-05-31T14:11:57.456507
TXN-D01ED5EB,P3,1440,2026-05-31T14:12:03.870778,2026-06-01T14:12:03.870778,False,2026-05-31T14:12:03.870778
TXN-0A9277A3,P3,1440,2026-05-31T14:12:07.725533,2026-06-01T14:12:07.725533,False,2026-05-31T14:12:07.725533
TXN-7ECF982A,P3,1440,2026-05-31T14:12:11.606722,2026-06-01T14:12:11.606722,False,2026-05-31T14:12:11.606722
TXN-12AEEA29,P3,1440,2026-05-31T14:12:15.489968,2026-06-01T14:12:15.489968,False,2026-05-31T14:12:15.489968
TXN-3A362D20,P2,120,2026-05-31T14:12:19.403347,2026-05-31T16:12:19.403347,False,2026-05-31T14:12:19.403347
TXN-34E71BD4,P3,1440,2026-05-31T14:12:25.815292,2026-06-01T14:12:25.815292,False,2026-05-31T14:12:25.815292
TXN-4F9A0A17,P3,1440,2026-05-31T14:12:29.669577,2026-06-01T14:12:29.669577,False,2026-05-31T14:12:29.669577
TXN-19528029,P3,1440,2026-05-31T14:12:33.502788,2026-06-01T14:12:33.502788,False,2026-05-31T14:12:33.502788
TXN-3C24B359,P3,1440,2026-05-31T14:12:37.393830,2026-06-01T14:12:37.393830,False,2026-05-31T14:12:37.393830
TXN-4509EDBB,P3,1440,2026-05-31T14:12:41.260366,2026-06-01T14:12:41.260366,False,2026-05-31T14:12:41.260366
TXN-A400BCA3,P3,1440,2026-05-31T14:12:45.111095,2026-06-01T14:12:45.111095,False,2026-05-31T14:12:45.111095
TXN-7A93DDD6,P2,120,2026-05-31T14:12:49.101987,2026-05-31T16:12:49.101987,False,2026-05-31T14:12:49.101987
TXN-BB0F8E83,P3,1440,2026-05-31T14:12:52.951800,2026-06-01T14:12:52.951800,False,2026-05-31T14:12:52.951800
TXN-3CC73666,P3,1440,2026-05-31T14:12:56.858222,2026-06-01T14:12:56.858222,False,2026-05-31T14:12:56.858222
TXN-66AE7449,P3,1440,2026-05-31T14:13:00.717876,2026-06-01T14:13:00.717876,False,2026-05-31T14:13:00.717876
TXN-9C17649E,P3,1440,2026-05-31T14:13:04.719991,2026-06-01T14:13:04.719991,False,2026-05-31T14:13:04.719991
TXN-4105CFEE,P3,1440,2026-05-31T14:13:08.573094,2026-06-01T14:13:08.573094,False,2026-05-31T14:13:08.573094
TXN-4B9BCD59,P3,1440,2026-05-31T14:13:15.133850,2026-06-01T14:13:15.133850,False,2026-05-31T14:13:15.133850
TXN-AE3F9A86,P3,1440,2026-05-31T14:13:19.317115,2026-06-01T14:13:19.317115,False,2026-05-31T14:13:19.317115
TXN-5C26AF63,P3,1440,2026-05-31T14:13:25.810439,2026-06-01T14:13:25.810439,False,2026-05-31T14:13:25.810439
TXN-BBD3531C,P3,1440,2026-05-31T14:13:29.668557,2026-06-01T14:13:29.668557,False,2026-05-31T14:13:29.668557
TXN-8FA39DF9,P3,1440,2026-05-31T14:13:33.604727,2026-06-01T14:13:33.604727,False,2026-05-31T14:13:33.604727
TXN-C632D0CA,P3,1440,2026-05-31T14:13:37.552979,2026-06-01T14:13:37.552979,False,2026-05-31T14:13:37.552979
TXN-1639A47E,P3,1440,2026-05-31T14:13:46.580120,2026-06-01T14:13:46.580120,False,2026-05-31T14:13:46.580120
TXN-D3102D3B,P3,1440,2026-05-31T14:13:50.504073,2026-06-01T14:13:50.504073,False,2026-05-31T14:13:50.504073
TXN-CF5369CE,P3,1440,2026-05-31T14:13:56.316231,2026-06-01T14:13:56.316231,False,2026-05-31T14:13:56.316231
TXN-53945E03,P3,1440,2026-05-31T14:14:02.872559,2026-06-01T14:14:02.872559,False,2026-05-31T14:14:02.872559
TXN-527DF6DB,P2,120,2026-05-31T14:14:09.852937,2026-05-31T16:14:09.852937,False,2026-05-31T14:14:09.852937
TXN-80729AD2,P3,1440,2026-05-31T14:14:16.280484,2026-06-01T14:14:16.280484,False,2026-05-31T14:14:16.280484
TXN-F66F445C,P3,1440,2026-05-31T14:14:22.628006,2026-06-01T14:14:22.628006,False,2026-05-31T14:14:22.628006
TXN-5DFD685E,P2,120,2026-05-31T14:14:29.132507,2026-05-31T16:14:29.132507,False,2026-05-31T14:14:29.132507
